"Time","Temperature","Abundance"
0.0082,21.155,0
0.0164,18.0608,2
0.0247,17.24,0
0.0329,20.2017,2
0.0411,16.3796,9
0.0493,19.391,21
0.0575,20.7912,88
0.0658,23.2508,88
0.074,20.0402,35
0.0822,19.1967,34
0.0904,25.066,30
0.0986,20.9196,2
0.1068,23.2844,1
0.1151,20.3002,0
0.1233,19.8275,0
0.1315,20.4063,3
0.1397,22.7694,1
0.1479,24.7873,2
0.1562,27.6765,0
0.1644,20.6171,7
0.1726,20.6171,3
0.1808,28.6375,13
0.189,27.3277,10
0.1973,30.5056,29
0.2055,25.1488,112
0.2137,30.5056,22
0.2219,22.2481,372
0.2301,25.1304,43
0.2384,24.3452,61
0.2466,26.544,127
0.2548,25.8915,137
0.263,24.0608,54
0.2712,24.9438,551
0.2795,24.6165,123
0.2877,26.1913,53
0.2959,25.2437,37
0.3041,18.8746,0
0.3123,23.4433,0
0.3205,20.1454,4
0.3288,16.4198,22
0.337,20.5733,76
0.3452,16.3796,63
0.3534,19.39,139
0.3616,22.2,55
0.3699,23.25,34
0.3781,20.04,27
0.3863,23.815,17
0.3945,19.195,0
0.4027,22.655,1
0.411,24.7458,2
0.4192,23.2844,6
0.4274,19.2223,0
0.4356,19.8275,2
0.4438,20.4063,10
0.4521,23.6971,2
0.4603,24.7873,1
0.4685,24.2336,0
0.4767,24.2336,1
0.4849,28.8438,1
0.4932,28.3569,4
0.5014,28.8438,31
0.5096,28.3569,17
0.5178,30.539,9
0.526,31.0319,12
0.5342,22.2481,9
0.5425,22.2498,22
0.5507,25.2419,8
0.5589,26.544,20
0.5671,24.6796,24
0.5753,25.896,55
0.5836,24.6646,49
0.5918,25.7396,51
0.6,25.2437,57
0.6082,23.7285,39
0.6164,15.17,0
0.6247,21.05,0
0.6329,21.4,0
0.6411,18.9,1
0.6493,19.3098,6
0.6575,18.8922,10
0.6658,19.9379,28
0.674,20.391,29
0.6822,19.5676,160
0.6904,21.3523,77
0.6986,23.0138,9
0.7068,22.5181,2
0.7151,26.1846,5
0.7233,21.29,2
0.7315,20.08,0
0.7397,19.63,2
0.7479,22.32,0
0.7562,25.26,0
0.7644,23.88,0
0.7726,25.92,3
0.7808,27.6,15
0.789,28.44,43
0.7973,26.01,28
0.8055,27.2,54
0.8137,25.56,77
0.8219,24.9,66
0.8301,27.36,130
0.8384,26.98,40
0.8466,27.07,42
0.8548,28.77,100
0.863,23.2,63
0.8712,22.29,26
0.8795,25.54,35
0.8877,25.9,130
0.8959,23.73,144
0.9041,24.23,159
0.9123,24.29,31
0.9205,16.2367,0
0.9288,23.3635,0
0.937,16.0431,0
0.9452,25.5998,0
0.9534,16.7744,9
0.9616,19.7219,110
0.9699,31.7352,93
0.9781,32.7065,50
0.9863,27.6894,6
0.9945,29.4625,1
1.0027,24.5246,0
1.011,23.0569,0
1.0192,17.145,0
1.0274,26.4673,0
1.0356,25.5796,1
1.0438,34.285,0
1.0521,31.1881,0
1.0603,33.8358,2
1.0685,36.6006,8
1.0767,27.381,40
1.0849,29.6515,27
1.0932,26.6288,8
1.1014,33.415,19
1.1096,30.4727,32
1.1178,33.3871,50
1.126,35.0494,30
1.1342,34.8369,46
1.1425,34.7629,37
1.1507,30.5888,57
1.1589,23.9548,61
1.1671,35.2527,95
1.1753,22.8781,0
1.1836,25.2621,1
1.1918,15.7856,0
1.2,23.4565,3
1.2082,21.1667,3
1.2164,18.3027,7
1.2247,29.5154,29
1.2329,33.4467,30
1.2411,29.5923,29
1.2493,30.0454,298
1.2575,29.0894,73
1.2658,24.8238,36
1.274,22.9977,19
1.2822,26.4758,12
1.2904,25.7908,8
1.2986,27.0663,4
1.3068,29.6335,5
1.3151,28.4544,8
1.3233,29.064,34
1.3315,32.4656,28
1.3397,34.196,59
1.3479,35.5152,60
1.3562,34.371,70
1.3644,36.3888,48
1.3726,36.5846,13
1.3808,33.1002,12
1.389,31.5927,27
1.3973,32.5417,45
1.4055,30.8913,54
1.4137,33.2256,29
1.4219,32.3694,21
1.4301,34.5142,16
1.4384,36.0656,155
1.4466,36.1746,92
1.4548,36.5037,169
1.463,35.5606,72
1.4712,34.5323,37
1.4795,32.6521,38
1.4877,31.8471,15
1.4959,31.6042,16
1.5041,31.6817,16
1.5123,33.1275,10
1.5205,37.089,14
1.5288,38.6971,10
1.537,23.435,1
1.5452,21.246,3
1.5534,23.5867,112
1.5616,20.8927,178
1.5699,22.1331,251
1.5781,20.2754,181
1.5863,23.4165,159
1.5945,25.366,36
1.6027,25.9583,25
1.611,25.7035,29
1.6192,28.9337,50
1.6274,26.8612,49
1.6356,24.975,62
1.6438,26.0925,74
1.6521,23.9783,57
1.6603,23.2181,96
1.6685,21.6283,82
1.6767,26.4696,22
1.6849,26.1619,5
1.6932,28.1667,7
1.7014,30.1433,21
1.7096,32.0948,47
1.7178,32.1198,101
1.726,33.421,108
1.7342,33.6621,61
1.7425,31.6548,112
1.7507,32.0948,78
1.7589,30.9602,80
1.7671,32.2246,58
1.7753,31.9117,123
1.7836,30.8494,90
1.7918,31.1888,158
1.8,28.084,91
1.8082,30.49,77
1.8164,32.6006,156
1.8247,29.8642,92
1.8329,26.7658,140
1.8411,29.7735,57
1.8493,28.6017,42
1.8575,29.4837,70
1.8658,28.9787,122
1.874,28.679,189
1.8822,27.4367,37
1.8904,32.26,49
1.8986,29.6308,73
1.9068,30.2433,48
1.9151,31.81,29
1.9233,31.485,35
1.9315,29.4083,24
1.9397,26.2504,23
1.9479,26.9081,45
1.9562,25.1996,47
1.9644,27.7213,44
1.9726,30.9202,51
