"Time","Temperature","Abundance"
9.4167,19.8,4.8208
9.5,24.1,4.8961
9.5833,20.2,4.4333
9.6667,14.8,4.9807
9.75,8.9,4.3435
9.8333,6.7,4.1242
9.9167,3.7687,4.0519
10,3.5,3.6767
10.0833,2.7,3.7029
10.1667,4.6,4.38
10.25,14.3,4.1077
10.3333,18.6,3.9062
10.4167,21.2,5.1556
10.5,21.65,4.7199
10.5833,17.3,4.8487
10.6667,14.4,4.5949
10.75,8.5,4.3466
10.8333,5.1,3.7651
10.9167,4.5,3.8529
11,3.8,3.8373
11.0833,3.5,4.4586
11.1667,7.3,4.3821
11.25,12.3,4.3493
11.3333,15.9,2.4843
11.4167,22,4.9169
11.5,23,5.0693
11.5833,19.9748,4.9777
11.6667,15.3,5.1686
11.75,11.3,5.2155
11.8333,8.9,5.1229
11.9167,5.0722,5.1999
12,4,4.9031
12.0833,4.6,3.9894
12.1667,6.1,4.5042
12.25,12,4.2138
12.3333,18.1,4.7853
12.4167,18.4,4.9631
12.5,24.5,5.0981
12.5833,22.3,4.656
12.6667,16.7,4.8517
12.75,10.5,4.5746
12.8333,6.2,4.4137
12.9167,4.4,3.9297
13,2.9,4.237
13.0833,2.8,4.3564
13.1667,4.4,4.144
13.25,14.2,3.7818
13.3333,15.2,4.7384
13.4167,19,5.2502
13.5,22.4,5.1716
13.5833,21.1,4.9792
13.6667,14.9,5.3055
13.75,11.15,5.373
13.8333,5.9,4.3457
13.9167,2.7593,4.5371
14,2.4383,4.3971
14.0833,3.9,4.4714
14.1667,7.1,4.6366
14.25,11.6,4.5064
14.3333,17,3.4468
14.4167,20.2,5.3747
14.5,23.3,5.6963
14.5833,21.9,5.7285
14.6667,16.3,5.7558
14.75,10.7,5.5951
14.8333,6.6,4.6879
14.9167,5.3,4.0077
15,3.6,3.6675
15.0833,4.2,4.0288
15.1667,7.8,3.9408
15.25,11.3,4.4394
15.3333,18.5,4.2878
15.4167,22.3,4.555
15.5,24.3,4.4022
15.5833,20.65,4.2269
15.6667,14,4.7924
15.75,9.9,3.8235
15.8333,5.3,3.0952
15.9167,3.9,1.8388
16,3.3,3.6721
16.0833,2.8,2.415
16.1667,4.8,3.9055
16.25,12.2,3.7892
16.3333,18,2.7853
16.4167,20,3.9594
16.5,22.15,4.1086
16.5833,20.9,4.2812
16.6667,16.4435,4.2995
16.75,11.1,4.07
16.8333,5.9,4.0237
16.9167,2.7255,3.9704
17,2.3037,3.6686
17.0833,3.6,3.626
17.1667,6.4,3.7042
17.25,19.9,3.8353
17.3333,22.3,4.1636
17.4167,20.2,4.6149
17.5,19.6,4.392
17.5833,19.4,4.356
17.6667,15.899,4.6048
17.75,11.5,4.6082
17.8333,7.6,4.3921
17.9167,4.8158,3.9873
18,4.74,3.5342
18.0833,4.61,3.5201
18.1667,6.81,3.2243
18.25,8.27,3.022
18.3333,22.71,3.7284
18.4167,22.58,4.9032
18.5,22.07,4.2581
18.5833,24.52,4.3602
18.6667,14.9,4.0516
18.75,15.26,4.0754
18.8333,8.73,3.9295
18.9167,5.58,3.4935
19,3.32,3.1461
19.0833,4.31,3.0512
19.1667,6.76,4.0923
19.25,12.2,2.3634
19.3333,16.91,2.8299
19.4167,24.01,3.9469
19.5,21.91,3.9054
19.5833,22.26,3.9845
19.6667,18.07,4.176
19.75,12.75,4.0269
19.8333,8.155,3.7219
19.9167,5.0387,2.8233
20,4.57,1.8513
20.0833,4.12,3.0755
20.1667,8.3,2.5877
20.25,12.9475,2.464
20.3333,16.79,2.6053
20.4167,22.4413,4.2538
20.5,26.29,4.2596
20.5833,23.4463,4.4343
20.6667,18.98,4.8503
20.75,12.33,4.0698
20.8333,7.515,3.2136
20.9167,4.4677,3.4199
21,4.07,3.3459
21.0833,3.66,3.18
21.1667,7.21,3.6444
21.25,11.8997,3.2222
21.3333,15.78,3.7358
21.4167,19.35,3.167
21.5,22.51,3.9557
21.5833,21.6972,4.0312
21.6667,19.25,4.3494
21.75,12.005,4.4681
21.8333,6.38,2.9095
21.9167,3.5683,2.6861
22,3.43,2.2175
22.0833,3.175,2.0374
22.1667,5.873,2.1712
22.25,10.05,2.0212
22.3333,16.1,3.2335
22.4167,22.15,3.7116
22.5,23.59,4.1491
22.5833,19.59,4.3617
22.6667,18.05,4.2534
22.75,13.535,4.4583
22.8333,5.72,3.6152
22.9167,2.5484,3.6718
23,2.0884,3.4038
23.0833,3.33,3.29
23.1667,3.16,2.7482
23.25,12.375,2.4338
23.3333,18.58,3.4378
23.4167,23.96,4.57
23.5,19.44,4.173
23.5833,21.09,3.2063
23.6667,16.38,3.7169
23.75,12.85,3.8395
23.8333,9.29,3.843
23.9167,5.9971,3.9904
24,5.465,3.7974
24.0833,6.42,3.4456
24.1667,11.52,3.5276
24.25,16.74,0.5051
24.3333,21.62,3.6517
24.4167,20.15,4.1708
24.5,23,2.8162
24.5833,18.31,3.5467
24.6667,17.05,3.9885
24.75,10.74,3.6617
24.8333,6.52,2.8835
24.9167,3.94,2.776
25,3.83,2.7076
25.0833,5.02,3.2348
25.1667,8.01,1.5315
25.25,18.22,3.3308
25.3333,18.98,3.7547
25.4167,21.33,3.4183
25.5,22.97,3.4195
25.5833,18.53,2.9373
25.6667,14.79,3.3918
25.75,10.67,2.4033
25.8333,6.56,2.2127
25.9167,3.4318,2.6467
26,3.11,2.8522
26.0833,2.89,2.074
26.1667,9.58,3.8392
26.25,16.54,3.3874
26.3333,20.9,3.5465
26.4167,21.3,3.9498
26.5,22.5247,3.7166
26.5833,20.24,3.6119
26.6667,16.8514,3.9297
26.75,12.62,3.5081
26.8333,7.87,3.3283
26.9167,3.78,1.5315
27,2.56,1.5315
27.0833,2.8,1.4568
27.1667,8.25,1.7494
27.25,12.94,1.8261
27.3333,19.44,4.0158
27.4167,24.43,3.9037
27.5,20.24,4.1788
27.5833,17.14,4.0322
27.6667,14.9192,4.2637
27.75,11.845,2.9179
27.8333,6.54,3.2981
27.9167,4.08,2.0256
28,3.59,2.3454
28.0833,3.85,2.2269
28.1667,8.99,1.9258
28.25,15.077,1.6528
28.3333,20.24,2.5127
28.4167,22.98,3.7441
28.5,21.74,4.4917
28.5833,21.24,3.5925
28.6667,16.19,3.5062
28.75,11.95,3.2538
28.8333,7.58,3.1358
28.9167,5.2,2.6148
29,3.5959,2.2681
29.0833,3.7,2.1299
29.1667,10.5,2.1609
29.25,13.7,1.9316
29.3333,19.3,3.2355
29.4167,22.5,3.8563
29.5,23.9,3.6608
29.5833,19.6,4.0942
29.6667,16.6,3.7002
29.75,11.5,3.5605
29.8333,6.6,3.2771
29.9167,5.3,3.2054
30,4.1,3.1646
30.0833,3.2,3.3487
30.1667,4.5,3.3705
30.25,13.6,1.5822
30.3333,12.7,2.086
30.4167,18.3,2.8183
30.5,25,3.4283
30.5833,20.6,3.0192
30.6667,15.8,2.7832
30.75,12.5,2.5179
30.8333,6.9,2.6318
30.9167,4.25,2.4255
31,4.4,2.3474
31.0833,5.3,2.704
31.1667,12.6,2.704
31.25,13.3,2.5012
31.3333,18,2.2269
31.4167,22.1,4.1586
31.5,21.7,3.9991
31.5833,18.8,3.143
31.6667,17.7,3.4565
31.75,13.8,3.0178
31.8333,9.9,2.6157
31.9167,5.6,2.2564
32,4.5,2.3238
32.0833,3.9,2.005
32.1667,10,2.22
32.25,13.9,2.1544
32.3333,18.9,2.3408
32.4167,27.2,3.3023
32.5,22.3,3.3296
32.5833,19.6,3.343
32.6667,15.5,3.5606
32.75,12.4,3.3873
32.8333,8.6,2.2324
32.9167,5.0945,2.2724
33,4.2701,1.9057
33.0833,5.1475,1.8289
33.1667,8.7724,1.704
33.25,13.9222,3.4971
33.3333,18.2792,2.4029
