"Time","Temperature","Abundance"
0.0027,10.67,913.9999
0.0219,11.2623,779.5487
0.0411,12.3067,173.5386
0.0603,14.13,0
0.0795,15.06,285.9997
0.0986,12.68,229.0005
0.1178,17.82,913.9991
0.137,14.42,228.9992
0.1562,16.52,0
0.1753,17.97,1142.9957
0.1945,19.19,456.9992
0.2137,18.93,342.9996
0.2329,18.8,2286.0015
0.2521,20.37,1600.003
0.2712,18.82,2056.9991
0.2904,17.99,800.0039
0.3096,16.84,1371.0016
0.3288,17.51,1143.0018
0.3479,19.44,0
0.3671,18.13,0
0.3863,17.94,913.9948
0.4055,16.53,0
0.4247,12.79,1599.9971
0.4438,12.109,784.574
0.463,11.449,281.6171
0.4822,10.7879,36.5777
0.5014,10.3,799.9971
0.5205,8.6,343.0003
0.5397,7.03,57.0003
0.5589,5.05,0
0.5781,6.13,0
0.5973,5.8141,0
0.6164,3.37,0
0.6356,1.98,0
0.6548,2.8021,0.0558
0.674,3.47,0
0.6932,3.75,0
0.7123,3.74,0
0.7315,3.43,0
0.7507,4.3763,11.8434
0.7699,4.7135,21.7239
0.789,4.2041,6.9605
0.8082,3.72,0
0.8274,4.359,274.663
0.8466,4.93,0
0.8658,4.75,342.9996
0.8849,5.54,0
0.9041,4.84,342.9992
0.9233,6.1823,206.6552
0.9425,7.661,119.8527
0.9616,9.2406,65.8054
0.9808,10.8725,31.2955
1,12.5045,9.1337
1.0192,14.09,0
1.0384,15.63,0
1.0575,14.86,228.9988
1.0767,15.4928,104.3233
1.0959,16.0394,19.9991
1.1151,15.65,0
1.1342,17.36,0
1.1534,12.75,0
1.1726,15.55,228.9987
1.1918,15.07,113.9993
1.211,15.67,228.9997
1.2301,17.32,57.0004
1.2493,17.71,0
1.2685,17.8134,1.238
1.2877,17.6906,2.0487
1.3068,17.3466,0.6348
1.326,17.33,228.9991
1.3452,17.0419,60.5127
1.3644,16.66,0
1.3836,14.03,0
1.4027,13.59,0
1.4219,12.8436,1.4692
1.4411,12.1305,2.9327
1.4603,11.4419,2.3568
1.4795,10.7567,0.7521
1.4986,10.05,0
1.5178,9,0
1.537,8.12,0
1.5562,6.83,0
1.5753,6.9,0
1.5945,7.28,0
1.6137,7.0469,0.0011
1.6329,5.21,0
1.6521,3.934,0.188
1.6712,2.84,0
1.6904,2.299,0.208
1.7096,1.91,0
1.7288,1.43,0
1.7479,1.8215,1e-04
1.7671,1.43,0
1.7863,1.79,113.9998
1.8055,3.22,57.0004
1.8247,1.41,171.0005
1.8438,0.82,114
1.863,3.51,228.9999
1.8822,1.83,456.9987
1.9014,2.07,113.9996
1.9205,4.43,228.9998
1.9397,6.4529,168.8246
1.9589,7.625,70.9978
1.9781,8.8522,17.8079
1.9973,10.08,0
2.0164,11.12,2056.9969
2.0356,13.09,1029.0016
2.0548,13.2746,1894.9745
2.074,13.351,2933.5738
2.0932,13.33,4113.9891
2.1123,13.77,229.0009
2.1315,14.6,1371.0018
2.1507,16.2,457.0008
2.1699,18.93,1599.9974
2.189,18.31,1370.9999
2.2082,18.4651,2548.2062
2.2274,19.58,1370.9992
2.2466,19.42,1600
2.2658,18.54,1142.9997
2.2849,19.46,3885.994
2.3041,19.6,1371.0035
2.3233,17.72,5485.9873
2.3425,17.28,2743.0022
