"Time","Temperature","Abundance"
9.7123,11.3096,40.7577
9.7945,13.8617,34.5178
9.8767,16.4438,45.2612
9.9589,19.0484,34.5352
10.0411,21.6531,26.983
10.1233,24.2578,24.4003
10.2055,26.8626,26.6957
10.2877,19.7669,30.0911
10.3699,12.4157,38.0654
10.4521,6.4796,39.9998
10.5342,10.8224,38.1335
10.6164,12.8456,36.4938
10.6986,14.6092,35.1552
10.7808,17.4367,38.6822
10.863,22.9993,27.2376
10.9452,25.4781,21.5256
11.0274,25.317,12.6656
11.1096,25.156,6.1413
11.1918,24.8972,2.0994
11.274,19.0282,12.1709
11.3562,16.7742,12.5357
11.4384,4.9355,6.8364
11.5205,4.66,11.9997
11.6027,8.7895,12.1584
11.6849,14.0002,13.5306
11.7671,19.2109,14.9762
11.8493,23.7255,15.7215
11.9315,25.6677,14.8315
12.0137,22.9353,14.566
12.0959,24.8194,17.2509
12.1781,25.6298,20.2592
12.2603,23.1194,22.683
12.3425,13.6505,21.0602
12.4247,7.6067,18.1077
12.5068,9.468,15.6523
12.589,12.4154,17.2372
12.6712,15.3628,18.8987
12.7534,18.1231,20
12.8356,22.6766,22.1149
12.9178,28.2416,25.912
13,28.706,25.5803
13.0822,29.1704,25.2513
13.1644,28.6661,25.9652
13.2466,21.8096,28.5705
13.3288,14.7791,26.4367
13.411,12.6002,24.6846
13.4932,10.4805,23.9647
13.5753,8.3609,23.2561
13.6575,7.9452,27.0593
13.7397,8.5081,27.4296
13.8219,9.071,24.9998
13.9041,9.6339,20.6497
13.9863,10.1968,15.0442
14.0685,10.7596,12.8699
14.1507,11.3224,10.7739
14.2329,11.8852,14.5179
14.3151,12.448,16.3896
14.3973,13.0108,16.5765
14.4795,13.5736,17.0003
14.5616,14.1363,23.7914
14.6438,10.103,26.6734
14.726,7.6795,23.6172
14.8082,18.5962,22.9999
14.8904,24.7843,22.9999
14.9726,25.3218,21.2916
15.0548,26.1756,18.4443
15.137,27.648,17.9999
15.2192,26.2182,16.3094
15.3014,20.751,15.9998
15.3836,13.1607,13.1546
15.4658,8.6901,20.9541
15.5479,7.7509,18.3703
15.6301,11.4601,17.0862
15.7123,18.5381,13.23
15.7945,21.9432,16.0635
15.8767,25.0995,18.8215
15.9589,23.8589,15.6504
16.0411,22.6183,12.7728
16.1233,21.3776,10.1883
16.2055,24.308,5.5705
16.2877,20.5173,9.9509
16.3699,15.1523,13.0093
16.4521,10.0985,15.0117
16.5342,7.3346,8.2355
16.6164,9.5716,8.9737
16.6986,12.0227,10.0494
16.7808,14.9212,11.1656
16.863,20.1542,12.2242
16.9452,25.3483,12.2026
17.0274,29.1981,10.2669
17.1096,24.9723,11.9998
17.1918,23.1127,11.0745
17.274,21.1445,10.4039
17.3562,13.6778,13.6978
17.4384,4.0857,12.0335
17.5205,9.7947,12.9026
17.6027,9.6126,13.7593
17.6849,15.7492,17.1079
17.7671,16.6067,17.4591
17.8493,19.7254,19.1202
17.9315,25.7307,15.5559
18.0137,28.7565,14.4823
18.0959,27.3897,10.8584
18.1781,22.2482,6.0781
18.2603,17.4198,7.2332
18.3425,14.9339,11.4513
18.4247,13.1128,14.537
18.5068,11.9185,17.3011
18.589,11.5857,17.7785
18.6712,16.797,15.6125
18.7534,15.4696,17.1823
18.8356,18.5155,17.8248
18.9178,26.8955,20.1758
19,28.2806,20.474
19.0822,26.3337,20.013
19.1644,25.2886,21.6351
19.2466,22.0906,26.5775
19.3288,18.2195,27.6743
19.411,7.8388,29.8713
19.4932,4.3349,28.6048
19.5753,9.5403,30.8755
19.6575,9.949,33.9994
19.7397,15.1574,31.7852
19.8219,19.1242,33.4974
19.9041,25.4475,34.729
19.9863,28.7973,34.9989
20.0685,22.8917,19.4602
20.1507,20.186,10.8105
20.2329,20.4939,11.9004
20.3151,20.3244,13.9776
20.3973,8.8767,20.095
20.4795,6.319,20.5813
20.5616,12.4475,18.0216
20.6438,12.4383,22.7362
20.726,19.5452,18.5573
20.8082,18.3746,15.2309
20.8904,20.7137,19.8076
20.9726,23.8749,14.072
21.0548,27.9425,14.84
21.137,23.7685,14.0047
21.2192,23.4305,11.7023
21.3014,21.6979,8.1367
21.3836,11.7172,8.5543
21.4658,7.7689,7.2216
21.5479,7.4729,8.2024
21.6301,9.66,10.175
21.7123,14.188,11.7528
21.7945,18.3125,15.0716
21.8767,21.1261,15.6053
21.9589,24.1854,12.8447
22.0411,26.4373,11.1391
22.1233,26.5051,11.6631
22.2055,24.6685,12.5138
22.2877,19.6056,13.9532
22.3699,14.0283,15.7179
22.4521,7.2837,18.1839
22.5342,3.5252,18.763
22.6164,8.4348,16.4352
22.6986,18.4082,18.1296
22.7808,23.7922,19.9992
22.863,24.8373,18.3191
22.9452,28.3183,12.1865
23.0274,28.8783,10.4996
23.1096,26.5558,13.0527
23.1918,25.9862,11.8581
23.274,21.6615,12.9999
23.3562,19.2841,15.3978
23.4384,16.5275,19.5057
23.5205,13.7707,24.1024
23.6027,10.4246,24.0664
23.6849,13.6073,23.0001
23.7671,20.9167,26.3868
23.8493,24.7055,31.2483
23.9315,25.9633,37.2247
24.0137,25.3406,40.02
24.0959,24.1415,40.5408
24.1781,19.5107,37.9916
24.2603,15.7681,39.1997
24.3425,13.6959,40.0002
24.4247,11.8592,49.6247
24.5068,0.3891,40.1167
24.589,3.676,36.9995
24.6712,13.1582,38.3329
24.7534,18.0411,38.296
24.8356,17.6969,36.5101
24.9178,21.4909,33.9172
25,27.0811,31.2736
25.0822,25.7135,29.8288
25.1644,23.5214,28.5497
25.2466,19.429,27.9988
25.3288,13.8572,28.0001
25.411,10.5248,33.1589
25.4932,7.5441,39.3343
25.5753,10.24,50.7602
25.6575,13.4904,47.1781
25.7397,16.8334,48.7015
25.8219,19.191,40.5558
25.9041,29.3539,36.2716
25.9863,29.4622,36.9964
26.0685,21.4819,35.2772
26.1507,25.9809,31.403
26.2329,19.9302,29.062
26.3151,21.1004,28.8312
26.3973,9.528,25.5195
26.4795,9.0805,30.7204
26.5616,10.0988,36.5776
