"Time","Temperature","Abundance"
1983.4038,14.2651,49547.7242
1983.4231,13.3,45738
1983.4423,14.5293,57718.4422
1983.4615,15.8222,75057.7798
1983.4808,14.8714,97807.0531
1983.5,14.2556,91476
1983.5192,13.7307,63904.3812
1983.5385,13.1556,69847.313
1983.5577,13.1523,55194.5482
1983.5769,13.5222,45738
1983.5962,12.055,50152.7379
1983.6154,10.6414,32360.035
1983.6346,9.2889,28734.055
1983.6538,9.1923,39784.1619
1983.6731,8.927,31813.9973
1983.6923,8.4333,22870
1983.7115,7.7301,34406.5633
1983.7308,6.9556,22870
1983.75,7.1251,36877.9482
1983.7692,6.8881,58179.6751
1983.7885,6.7702,52461.7289
1983.8077,6.6682,58790.5216
1983.8269,6.3141,78382.1453
1983.8462,6.246,60934.6901
1983.8654,6.3094,44618.4638
1983.8846,5.9599,36867.084
1983.9038,5.6357,14720.4501
1983.9231,5.5,2598
1983.9423,5.4879,14784.1469
1983.9615,5.4945,9212.9976
1983.9808,5.4444,2558
1984,5.6111,7328
1984.0192,5.7225,7307.8458
1984.0385,5.7556,6082
1984.0577,6.1742,16603.2991
1984.0769,6.7222,9926.3332
1984.0962,7.1405,6238
1984.1154,7.2744,24537.5408
1984.1346,7.4004,20087.9547
1984.1538,7.2556,9148
1984.1731,8.4333,13410
1984.1923,9.0513,66732.2177
1984.2115,9.7111,173804
1984.2308,10.2369,264680.4971
1984.25,10.6333,332640
1984.2692,11.3599,187216.3786
1984.2885,11.6111,100416
1984.3077,12.9578,81420.9381
1984.3269,14.2111,68192
1984.3462,14.0911,96873.7359
1984.3654,14.2247,84747.5186
1984.3846,14.5333,72972
1984.4038,14.655,81744.2874
1984.4231,14.7,46778
1984.4423,15.1436,36967.7923
1984.4615,15.5667,34096
1984.4808,15.0099,35467.3973
1984.5,14.8333,31600
1984.5192,13.9891,44175.968
1984.5385,13.2778,26196
1984.5577,12.8156,48324.2071
1984.5769,12.1444,109772
1984.5962,11.883,54654.1279
1984.6154,11.6003,29915.172
1984.6346,10.8778,18712
1984.6538,10.3299,12926.4594
1984.6731,10.1111,8524
1984.6923,9.5479,28513.4767
1984.7115,9.0786,31565.7685
1984.7308,8.8333,37422
1984.75,7.9551,60558.6623
1984.7692,7.4587,58710.7749
1984.7885,7.0906,59898.9936
1984.8077,6.516,62721.6502
1984.8269,6.0846,41170.4308
1984.8462,5.5889,36590
1984.8654,5.3826,51799.7307
1984.8846,5.3573,39753.2274
1984.9038,5.4215,33797.5264
1984.9231,5.2036,37207.7697
1984.9423,5.2444,19126
1984.9615,5.2444,96050
1984.9808,5.2088,113452.2746
1985,5.1111,114760
1985.0192,5.4701,103601.603
1985.0385,5.8333,130978
1985.0577,6.4241,95173.2481
1985.0769,6.8042,80586.4914
1985.0962,6.6444,83160
1985.1154,7.0882,67602.8885
1985.1346,7.4889,87318
1985.1538,8.2061,204462.4696
1985.1731,9,338462
1985.1923,9.4274,366562.1551
1985.2115,9.3667,511434
1985.2308,10.4136,306196.6555
1985.25,11.4222,200832
1985.2692,11.9762,179571.6723
1985.2885,12.4464,129946.3487
1985.3077,12.8111,97298
1985.3269,13.4525,110430.7063
1985.3462,14.0444,68192
1985.3654,15.0334,55922.5412
1985.3846,15.7111,49896
1985.4038,15.2161,53959.6108
1985.4231,15.0667,57172
1985.4423,14.646,93104.5552
1985.4615,14.27,78835.0741
1985.4808,13.9778,66220.5605
1985.5,14.2078,67203.419
1985.5192,14.5222,43977.1989
1985.5385,14.5469,25485.6736
1985.5577,14.5,10810
1985.5769,12.5725,12024.0559
1985.5962,10.6778,17624.0033
1985.6154,10.1778,27293.3967
1985.6346,10.0617,16989.6939
1985.6538,9.5845,13486.5071
1985.6731,8.5797,16811.7983
1985.6923,7.7556,6238
1985.7115,7.7441,7328.0628
1985.7308,7.2444,5198
1985.75,7.101,14437.3745
1985.7692,7.0053,24047.8144
1985.7885,6.6937,39309.4022
1985.8077,6.4287,34824.8112
1985.8269,6.1908,37224.1147
1985.8462,5.8889,49472.1693
1985.8654,5.6646,43677.4885
1985.8846,5.5756,48131.2517
1985.9038,5.275,57237.1029
1985.9231,5.2444,39839.3255
1985.9423,5,40101.15
1985.9615,4.8991,62318.641
1985.9808,5.2444,59689.132
1986,5.6592,53239.2829
1986.0192,5.6673,47043.9153
1986.0385,5.58,21677.1802
1986.0577,5.5333,9519.5317
1986.0769,5.7222,3118
1986.0962,6.609,13073.7556
1986.1154,7.2111,24963.0546
1986.1346,7.7204,35944.2369
1986.1538,8.3932,19800.4479
1986.1731,8.9889,6652
1986.1923,9.1778,42890.7894
1986.2115,9.389,58562.4119
1986.2308,9.4444,75447.492
1986.25,10.8567,93045.188
1986.2692,12.0901,54730.7494
1986.2885,13.2111,13306
1986.3077,12.4144,39933.7562
1986.3269,11.2667,40934.0892
1986.3462,13.4095,35861.6511
1986.3654,15.1333,18712
1986.3846,15.1681,48923.131
1986.4038,15.2222,84824
1986.4231,14.6027,102321.9272
1986.4423,14.2606,78415.5568
1986.4615,13.7222,58004
1986.4808,13.5991,97138.735
1986.5,13.3444,106444
1986.5192,12.7225,114140.5743
1986.5385,11.5,155510
1986.5577,12.0318,123876.6106
1986.5769,12.1235,116441.312
1986.5962,11.6717,152714.9108
1986.6154,11.199,212058
1986.6346,10.8,205473.3903
1986.6538,10.1333,279418
1986.6731,9.7632,474751.4725
1986.6923,9.3617,1003660.6298
1986.7115,8.7444,2396882
1986.7308,8.1645,977711.412
1986.75,7.7141,439856.0538
1986.7692,6.9481,252304.7376
1986.7885,6.443,140373.6142
1986.8077,6.256,93594.0932
1986.8269,5.8449,74483.9814
1986.8462,5.4,38254
1986.8654,5.2111,24363.9311
1986.8846,5.1,24740
1986.9038,5.0498,25173.8645
1986.9231,5.2399,27076.4042
1986.9423,5.3444,23388
1986.9615,5.1925,11019.2626
1986.9808,5.2111,5198
1987,5.0928,17155.8142
1987.0192,5.2122,11952.3612
1987.0385,5.3222,4782
1987.0577,6.0782,16808.3957
1987.0769,6.9333,10396
1987.0962,7.3284,25839.8296
1987.1154,7.5039,42347.9432
1987.1346,7.5444,32094.5974
1987.1538,8.0556,23648
1987.1731,8.7894,27992.501
1987.1923,9.6222,6238
1987.2115,10.599,41429.7395
1987.2308,11.0678,92562.5251
1987.25,11.5778,112370
1987.2692,11.6944,91198.4854
1987.2885,11.1111,77754
1987.3077,12.3195,129017.2357
1987.3269,13.3222,196466
1987.3462,14.2472,182434.1549
1987.3654,15.2889,131882.3353
1987.3846,14.5307,84811.2021
1987.4038,13.3333,39502
1987.4231,14.1368,30910.7882
1987.4423,14.7569,23435.0213
1987.4615,15.2778,12474
1987.4808,15.2276,32924.4208
1987.5,15.0333,48856
1987.5192,13.0306,43083.7398
1987.5385,10.8889,15800
1987.5577,11.4563,21607.7571
1987.5769,11.2333,29834
1987.5962,11.0595,27403.2939
1987.6154,10.7222,19542
1987.6346,10.6917,37334.9011
1987.6538,10.6222,35201.7151
1987.6731,10.0143,41164
1987.6923,9.2323,31370.5561
1987.7115,8.6444,14968
1987.7308,8.2456,19203.531
