"Time","Temperature","Abundance"
10.5833,17.3,3.7947
10.6667,14.4,3.7845
10.75,8.5,3.7969
10.8333,5.1,3.553
10.9167,4.5,3.242
11,3.8,3.6777
11.0833,3.5,3.9664
11.1667,7.3,4.1152
11.25,12.3,4.7704
11.3333,15.9,3.6334
11.4167,22,3.9518
11.5,23,3.8947
11.5833,19.9748,4.0179
11.6667,15.3,4.0997
11.75,11.3,4.1125
11.8333,8.9,3.7563
11.9167,5.0722,3.6617
12,4,3.4729
12.0833,4.6,4.0426
12.1667,6.1,4.4673
12.25,12,3.6066
12.3333,18.1,3.8818
12.4167,18.4,4.0265
12.5,24.5,4.0996
12.5833,22.3,3.9761
12.6667,16.7,3.7924
12.75,10.5,3.6006
12.8333,6.2,3.674
12.9167,4.4,3.3795
13,2.9,3.764
13.0833,2.8,4.2715
13.1667,4.4,4.028
13.25,14.2,4.3459
13.3333,15.2,4.1141
13.4167,19,4.2249
13.5,22.4,4.2725
13.5833,21.1,4.0062
13.6667,14.9,4.0324
13.75,11.15,3.9329
13.8333,5.9,3.7571
13.9167,2.7593,4.0062
14,2.4383,4.168
14.0833,3.9,4.4941
14.1667,7.1,4.4959
14.25,11.6,3.8033
14.3333,17,3.2686
14.4167,20.2,4.0793
14.5,23.3,4.1302
14.5833,21.9,3.7087
14.6667,16.3,4.2932
14.75,10.7,4.512
14.8333,6.6,3.4651
14.9167,5.3,3.2476
15,3.6,3.465
15.0833,4.2,4.2745
15.1667,7.8,3.986
15.25,11.3,4.1467
15.3333,18.5,3.5119
15.4167,22.3,3.9056
15.5,24.3,3.8972
15.5833,20.65,3.7596
15.6667,14,3.2727
15.75,9.9,3.0963
15.8333,5.3,3.0857
15.9167,3.9,2.9348
16,3.3,3.2369
16.0833,2.8,3.2633
16.1667,4.8,3.6183
16.25,12.2,3.9272
16.3333,18,2.8308
16.4167,20,3.4849
16.5,22.15,3.3973
16.5833,20.9,3.6619
16.6667,16.4435,3.3933
16.75,11.1,3.5569
16.8333,5.9,3.4369
16.9167,2.7255,3.6109
17,2.3037,3.6995
17.0833,3.6,3.9475
17.1667,6.4,3.5713
17.25,19.9,4.152
17.3333,22.3,3.6047
17.4167,20.2,3.4393
17.5,19.6,3.6472
17.5833,19.4,3.4642
17.6667,15.899,3.3701
17.75,11.5,3.5165
17.8333,7.6,3.2081
17.9167,4.8158,3.4513
18,4.74,3.0705
18.0833,4.61,3.4779
18.1667,6.81,3.8048
18.25,8.27,3.8813
18.3333,22.71,3.6679
18.4167,22.58,3.4108
18.5,22.07,3.3531
18.5833,24.52,3.5112
18.6667,14.9,3.4071
18.75,15.26,3.2091
18.8333,8.73,3.0634
18.9167,5.58,3.1709
19,3.32,3.6481
19.0833,4.31,3.4643
19.1667,6.76,3.877
19.25,12.2,3.3413
19.3333,16.91,3.5529
19.4167,24.01,3.5432
19.5,21.91,3.6132
19.5833,22.26,3.5087
19.6667,18.07,3.7857
19.75,12.75,3.2578
19.8333,8.155,2.8999
19.9167,5.0387,2.6738
20,4.57,2.3742
20.0833,4.12,3.3101
20.1667,8.3,3.8633
20.25,12.9475,3.4554
20.3333,16.79,3.0196
20.4167,22.4413,3.2271
20.5,26.29,3.7118
20.5833,23.4463,3.7386
20.6667,18.98,3.7095
20.75,12.33,3.5952
20.8333,7.515,3.1872
20.9167,4.4677,3.1028
21,4.07,2.9257
21.0833,3.66,3.4376
21.1667,7.21,3.706
21.25,11.8997,3.7092
21.3333,15.78,3.2019
21.4167,19.35,3.2467
21.5,22.51,3.6346
21.5833,21.6972,3.5328
21.6667,19.25,3.384
21.75,12.005,3.1833
21.8333,6.38,2.7466
21.9167,3.5683,2.9871
22,3.43,3.1387
22.0833,3.175,3.6085
22.1667,5.873,3.4671
22.25,10.05,3.3196
22.3333,16.1,3.2092
22.4167,22.15,3.2045
22.5,23.59,3.241
22.5833,19.59,3.3258
22.6667,18.05,3.2807
22.75,13.535,3.3119
22.8333,5.72,3.1972
22.9167,2.5484,3.2552
23,2.0884,3.2145
23.0833,3.33,3.2995
23.1667,3.16,3.4378
23.25,12.375,3.277
23.3333,18.58,3.5821
23.4167,23.96,3.8539
23.5,19.44,3.9491
23.5833,21.09,3.7117
23.6667,16.38,3.486
23.75,12.85,3.3922
23.8333,9.29,3.3165
23.9167,5.9971,3.3846
24,5.465,3.3544
24.0833,6.42,3.6928
24.1667,11.52,3.5234
24.25,16.74,3.3362
24.3333,21.62,3.658
24.4167,20.15,3.6515
24.5,23,3.5199
24.5833,18.31,3.6818
24.6667,17.05,3.5954
24.75,10.74,3.4666
24.8333,6.52,3.2146
24.9167,3.94,3.0321
25,3.83,3.2437
25.0833,5.02,3.1407
25.1667,8.01,3.402
25.25,18.22,3.8711
25.3333,18.98,3.6417
25.4167,21.33,3.5751
25.5,22.97,3.7292
25.5833,18.53,3.592
25.6667,14.79,3.5176
25.75,10.67,3.1703
25.8333,6.56,2.7409
25.9167,3.4318,3.238
26,3.11,3.6806
26.0833,2.89,3.8433
26.1667,9.58,3.865
26.25,16.54,4.1342
26.3333,20.9,4.0916
26.4167,21.3,4.1075
26.5,22.5247,3.8704
26.5833,20.24,3.9782
26.6667,16.8514,3.9891
26.75,12.62,3.9672
26.8333,7.87,3.5877
26.9167,3.78,2.7407
27,2.56,2.7846
27.0833,2.8,2.898
27.1667,8.25,2.9928
27.25,12.94,3.0737
27.3333,19.44,3.6402
27.4167,24.43,4.07
27.5,20.24,4.0328
27.5833,17.14,4.0961
27.6667,14.9192,3.9684
27.75,11.845,3.4762
27.8333,6.54,3.5793
27.9167,4.08,2.7962
28,3.59,3.4353
28.0833,3.85,3.767
28.1667,8.99,3.5396
28.25,15.077,3.1933
28.3333,20.24,3.3885
28.4167,22.98,3.6426
28.5,21.74,3.5192
28.5833,21.24,3.6688
28.6667,16.19,3.4121
28.75,11.95,3.2523
28.8333,7.58,3.0945
28.9167,5.2,2.8771
29,3.5959,3.2866
29.0833,3.7,3.8797
29.1667,10.5,3.8854
29.25,13.7,3.8865
29.3333,19.3,3.5645
29.4167,22.5,3.7519
29.5,23.9,3.6756
29.5833,19.6,4.2974
29.6667,16.6,3.6928
29.75,11.5,3.4519
29.8333,6.6,3.1228
29.9167,5.3,2.9481
30,4.1,3.025
30.0833,3.2,3.2464
30.1667,4.5,3.4811
30.25,13.6,3.4983
30.3333,12.7,3.3955
30.4167,18.3,3.3513
30.5,25,3.5009
30.5833,20.6,3.7913
30.6667,15.8,3.6562
30.75,12.5,3.1546
30.8333,6.9,3.1883
30.9167,4.25,2.8728
31,4.4,3.1713
31.0833,5.3,3.4962
31.1667,12.6,3.3656
31.25,13.3,2.9634
31.3333,18,3.7628
31.4167,22.1,3.6611
31.5,21.7,3.649
31.5833,18.8,3.4508
31.6667,17.7,3.6826
31.75,13.8,3.5899
31.8333,9.9,3.0393
31.9167,5.6,2.9528
32,4.5,2.6723
32.0833,3.9,3.2041
32.1667,10,3.305
32.25,13.9,3.409
32.3333,18.9,3.459
32.4167,27.2,3.4391
32.5,22.3,3.6646
32.5833,19.6,3.7173
32.6667,15.5,3.7104
32.75,12.4,3.5813
32.8333,8.6,3.1891
32.9167,5.0945,3.1147
33,4.2701,2.8634
33.0833,5.1475,3.5999
33.1667,8.7724,3.9355
33.25,13.9222,2.5955
33.3333,18.2792,3.1722
