"Time","Temperature","Abundance"
1,31.9232,4.0001
1.0822,24.2197,6.2089
1.1644,23.8967,7.8835
1.2466,20.1887,7.1699
1.3288,15.0071,9.5478
1.411,8.1304,12.5874
1.4932,3.4115,12.2049
1.5753,6.7906,10.0154
1.6575,12.7198,13.1237
1.7397,10.239,13.9537
1.8219,15.8448,12.433
1.9041,28.3125,10.2104
1.9863,30.0767,9.9521
2.0685,23.2244,7.784
2.1507,19.9291,9.0285
2.2329,18.4819,6.8072
2.3151,15.3941,6.4258
2.3973,10.4635,7.4298
2.4795,8.1645,8.7408
2.5616,8.5967,8.8225
2.6438,12.4321,7.289
2.726,11.2524,7.6566
2.8082,18.4698,6.5173
2.8904,22.2336,5.3589
2.9726,23.6024,5.2305
3.0548,27.1821,3.0309
3.137,24.3986,2.4451
3.2192,21.2805,3.7476
3.3014,19.21,4.9999
3.3836,14.0065,6.1369
3.4658,8.6037,7.6508
3.5479,5.8666,5.9999
3.6301,7.1853,5.5675
3.7123,10.5612,4.9999
3.7945,16.5174,4.4617
3.8767,19.6455,2.7248
3.9589,26.0891,4.3771
4.0411,26.3246,6.4444
4.1233,23.9941,6.5824
4.2055,26.2866,4.9986
4.2877,22.3243,3.9998
4.3699,14.4695,1.2783
4.4521,6.5622,0.0371
4.5342,8.2957,0.5226
4.6164,11.2076,0.9999
4.6986,17.2542,1
4.7808,21.1878,1
4.863,22.1837,2.3362
4.9452,27.1507,2.1714
5.0274,23.2314,1.0329
5.1096,22.5838,1
5.1918,22.9013,1.7968
5.274,20.3251,1.1165
5.3562,8.2839,1.8828
5.4384,6.9514,2.8621
5.5205,3.4829,1.8011
5.6027,3.0241,0.3912
5.6849,14.0673,0.911
5.7671,13.6247,1.9671
5.8493,20.6655,1.9999
5.9315,28.0693,2
6.0137,30.5087,2.9674
6.0959,28.3314,0.1788
6.1781,24.9537,2e-04
6.2603,20.3042,2.1216
6.3425,16.9567,4.2374
6.4247,12.049,5.9999
6.5068,11.0292,5.9998
6.589,10.4847,5.0257
6.6712,13.9183,3.8857
6.7534,14.7392,2.0001
6.8356,21.7445,1.8405
6.9178,23.1761,1.077
7,27.2783,0.1576
7.0822,24.9976,0.8084
7.1644,22.6376,0.1077
7.2466,19.6928,1.145
7.3288,19.1433,0.0306
7.411,13.3529,2.7566
7.4932,4.3103,0.536
7.5753,9.4515,7.9993
7.6575,15.6656,7.4572
7.7397,16.7311,6.7935
7.8219,18.3207,7.9142
7.9041,24.2343,4.3046
7.9863,24.6604,7.7354
8.0685,27.6526,4.9645
8.1507,26.9936,3.6137
8.2329,23.1894,4.7637
8.3151,18.2565,4.3803
8.3973,7.1763,5.5162
8.4795,0.8414,7.4728
8.5616,5.4925,9.7402
8.6438,11.8978,11.8281
8.726,15.7656,11.5057
8.8082,14.8048,10.9895
8.8904,21.6119,12.5636
8.9726,24.9252,13.2059
9.0548,21.7519,12.4132
9.137,22.8207,10.5947
9.2192,25.0251,10.0977
9.3014,10.2637,6.5078
9.3836,11.0177,7.8499
9.4658,5.3324,6.4169
9.5479,6.2424,7.2658
9.6301,8.9166,10.9773
9.7123,11.3096,8.5848
9.7945,13.8617,3.4934
9.8767,16.4438,4.3982
9.9589,19.0484,5.2846
10.0411,21.6531,3.0053
10.1233,24.2578,3.8549
10.2055,26.8626,7.5432
10.2877,19.7669,7.2157
10.3699,12.4157,9.3425
10.4521,6.4796,5.0696
10.5342,10.8224,7.6865
10.6164,12.8456,7.9999
10.6986,14.6092,8.1438
10.7808,17.4367,11.6617
10.863,22.9993,10.0415
10.9452,25.4781,7.7535
11.0274,25.317,3.4282
11.1096,25.156,0.8437
11.1918,24.8972,0.0011
11.274,19.0282,3.7937
11.3562,16.7742,2.1425
11.4384,4.9355,3.7572
11.5205,4.66,8.9426
11.6027,8.7895,8.118
11.6849,14.0002,9.1427
11.7671,19.2109,10.2281
11.8493,23.7255,10.7199
11.9315,25.6677,9.0505
12.0137,22.9353,4.7306
12.0959,24.8194,3.6096
12.1781,25.6298,3.3096
12.2603,23.1194,4
12.3425,13.6505,4
12.4247,7.6067,3.6215
12.5068,9.468,2.2239
12.589,12.4154,0.8579
12.6712,15.3628,0.1304
12.7534,18.1231,0.7509
12.8356,22.6766,4.619
12.9178,28.2416,4.0001
13,28.706,4.0004
13.0822,29.1704,4.0003
13.1644,28.6661,4.2379
13.2466,21.8096,6.9259
13.3288,14.7791,12.4436
13.411,12.6002,14.5136
13.4932,10.4805,13.422
13.5753,8.3609,12.3726
13.6575,7.9452,14.8752
13.7397,8.5081,18.9577
13.8219,9.071,20.5448
13.9041,9.6339,19.0754
13.9863,10.1968,16.5571
14.0685,10.7596,11.8157
14.1507,11.3224,6.6324
14.2329,11.8852,6.3122
14.3151,12.448,9.8729
14.3973,13.0108,12.5751
14.4795,13.5736,8.7637
14.5616,14.1363,17.5119
14.6438,10.103,24.3213
14.726,7.6795,23.4664
14.8082,18.5962,18.3992
14.8904,24.7843,16.1435
14.9726,25.3218,15.1465
15.0548,26.1756,9.8198
15.137,27.648,8.0216
15.2192,26.2182,10.4921
15.3014,20.751,7.4552
15.3836,13.1607,8.8854
15.4658,8.6901,7.0142
15.5479,7.7509,7.8686
15.6301,11.4601,9.8153
15.7123,18.5381,3.3209
15.7945,21.9432,8.2708
15.8767,25.0995,14.8114
15.9589,23.8589,11.5201
16.0411,22.6183,8.6409
16.1233,21.3776,6.1742
16.2055,24.308,3.4392
16.2877,20.5173,6.9594
16.3699,15.1523,7.5229
16.4521,10.0985,8.5629
16.5342,7.3346,13.7599
16.6164,9.5716,12.1635
16.6986,12.0227,10.3851
16.7808,14.9212,9.4575
16.863,20.1542,12.5548
16.9452,25.3483,13.3357
17.0274,29.1981,9.136
17.1096,24.9723,10.4068
17.1918,23.1127,11.394
17.274,21.1445,10.5892
17.3562,13.6778,11.8512
17.4384,4.0857,11.0963
17.5205,9.7947,13.9998
17.6027,9.6126,11.5357
17.6849,15.7492,7.2814
17.7671,16.6067,8.4234
17.8493,19.7254,9.0001
17.9315,25.7307,8.5467
18.0137,28.7565,7.4724
18.0959,27.3897,5.4299
18.1781,22.2482,3.0394
18.2603,17.4198,1.4865
18.3425,14.9339,2.3812
18.4247,13.1128,5.1826
18.5068,11.9185,7.6151
18.589,11.5857,10.5171
18.6712,16.797,14.8022
18.7534,15.4696,12.9304
18.8356,18.5155,11.0007
18.9178,26.8955,16.0834
19,28.2806,18.4696
19.0822,26.3337,18.012
19.1644,25.2886,19.6345
19.2466,22.0906,21.985
19.3288,18.2195,24.3083
19.411,7.8388,26.1603
19.4932,4.3349,25.8847
19.5753,9.5403,24.3728
19.6575,9.949,24.6714
19.7397,15.1574,27.1851
19.8219,19.1242,34.6163
19.9041,25.4475,31.5607
19.9863,28.7973,29.0181
20.0685,22.8917,18.5191
20.1507,20.186,10.7394
20.2329,20.4939,10.9513
20.3151,20.3244,12.9774
20.3973,8.8767,17.0952
20.4795,6.319,17.8634
20.5616,12.4475,17.0071
20.6438,12.4383,14.3997
20.726,19.5452,20.7848
20.8082,18.3746,19.1195
20.8904,20.7137,21.9083
20.9726,23.8749,18.5242
21.0548,27.9425,13.8691
21.137,23.7685,10.0133
21.2192,23.4305,2.9259
21.3014,21.6979,1.8393
21.3836,11.7172,1.0001
21.4658,7.7689,0.5968
21.5479,7.4729,0.0114
21.6301,9.66,0.9999
21.7123,14.188,0.639
21.7945,18.3125,0
21.8767,21.1261,0
21.9589,24.1854,0
22.0411,26.4373,0.0405
22.1233,26.5051,0.8948
22.2055,24.6685,1.7951
22.2877,19.6056,1.2981
22.3699,14.0283,1.131
22.4521,7.2837,1.6148
22.5342,3.5252,1.6667
22.6164,8.4348,1.0002
22.6986,18.4082,1.1374
22.7808,23.7922,2.7194
22.863,24.8373,1.0002
22.9452,28.3183,1.0003
23.0274,28.8783,1
23.1096,26.5558,0.4859
23.1918,25.9862,0
23.274,21.6615,0
23.3562,19.2841,0.0913
23.4384,16.5275,0.5909
23.5205,13.7707,1.5252
23.6027,10.4246,0.2633
23.6849,13.6073,1.5711
23.7671,20.9167,0.1947
23.8493,24.7055,0.0982
23.9315,25.9633,0.7214
24.0137,25.3406,1.4711
24.0959,24.1415,2
24.1781,19.5107,2
24.2603,15.7681,1.2297
24.3425,13.6959,1.0001
24.4247,11.8592,1.8635
24.5068,0.3891,2.0001
24.589,3.676,2.0003
24.6712,13.1582,4.4412
24.7534,18.0411,3.7866
24.8356,17.6969,3.0001
24.9178,21.4909,3.0005
25,27.0811,3.0001
25.0822,25.7135,3.3673
25.1644,23.5214,3.8019
25.2466,19.429,3.2339
25.3288,13.8572,2.0717
25.411,10.5248,1.4679
25.4932,7.5441,1.1038
25.5753,10.24,7.1013
25.6575,13.4904,5.0974
25.7397,16.8334,9.1301
25.8219,19.191,12.4094
25.9041,29.3539,7.2876
25.9863,29.4622,6.0061
26.0685,21.4819,9.376
26.1507,25.9809,6.3673
26.2329,19.9302,4.0571
26.3151,21.1004,6.9998
26.3973,9.528,7.1553
26.4795,9.0805,8.7141
26.5616,10.0988,10.7682
