"Time","Temperature","Abundance"
30.4822,26.9,27
30.4959,25.7,185
30.5096,24.6,627
30.526,26.4,205
30.5397,24.7,96
30.5534,25.3,5
30.5671,20.4,7
30.5808,24.4,8
30.5945,22.7,163
30.6082,22.3,164
30.6219,21,176
30.6356,18.9,33
30.6493,13.4,33
30.663,20.3,5
30.6767,14.3,7
30.6932,15.3,2
30.7068,11.5,1
30.7205,10,0
30.7342,12.4,0
30.7479,14.9,6
30.7616,11.7,3
31.0247,8.4,NA
31.0384,11.4,2
31.0521,16.4,12
31.0658,12.8,11
31.0795,14.8,23
31.0932,14.6,80
31.1096,16.4,8
31.1233,13.1,25
31.137,10.6,1
31.1507,18.3,6
31.1644,17.6,77
31.1781,15.4,35
31.1918,19.6,25
31.2055,19,2
31.2192,19.1,3
31.2329,18,1
31.2466,16.4,0
31.2603,19.6,37
31.2767,23.5,114
31.2904,20.8,192
31.3041,22.7,461
31.3178,19.4,342
31.3315,18.7,284
31.3452,20.5,7
31.3589,22.6,32
31.3726,25.9,8
31.3863,24.7,3
31.4,26.3,115
31.4137,26.5,503
31.4274,26.1,99
31.4438,27,12
31.4575,25.5,18
31.4712,26.6,5
31.4849,26.3,18
31.4986,26.6,4
31.5123,26,4
31.5288,26,11
31.5425,23.1,29
31.5562,23.8,1
31.5699,22,12
31.5836,22.5,3
31.5973,20.8,2
31.611,17.1,6
31.6247,20.2,6
31.6384,20.8,7
31.6521,14.9,3
31.6658,14.4,0
31.6795,15.2,1
31.6959,18.4,2
31.7096,12.6,1
31.7233,13.2,0
31.737,9.9,2
31.7507,8.2,0
31.7644,17.4,2
32.0247,14.7,NA
32.0384,8,0
32.0521,8,0
32.0658,10.2,0
32.0795,12.8,2
32.0932,14.6,0
32.1096,12,2
32.1233,8,0
32.137,12.1,0
32.1507,16.5,1
32.1644,12.5,13
32.1781,16.7,28
32.1918,17.6,15
32.2055,16.7,6
32.2192,16.9,27
32.2329,18,2
32.2466,18.8,4
32.2603,19.4,2
32.2767,19.4,2
32.2904,21.6,59
32.3041,24.3,95
32.3178,22.7,203
32.3315,23.3,144
32.3452,20.8,123
32.3589,23.5,31
32.3726,26.6,11
32.3863,23.7,4
32.4,24.9,23
32.4137,26.2,133
32.4274,23.9,115
32.4438,24.2,233
32.4575,25.3,29
32.4712,26.5,12
32.4849,26.8,28
32.4986,25.5,19
32.5123,25.6,92
32.5288,24,34
32.5425,21,215
32.5562,24.4,182
32.5699,20.1,251
32.5836,18.5,78
32.5973,16.9,20
32.611,20.9,5
32.6247,19.4,5
32.6384,20.2,20
32.6521,16.7,3
32.6658,15.8,5
32.6795,13.1,31
32.6959,19.3,76
32.7096,20.4,32
32.7233,14.7,15
32.737,15.6,43
32.7507,13.9,0
32.7644,16.4,16
33.0247,10.8,NA
33.0384,7.1,6
33.0521,6.2,0
33.0658,9.4,1
33.0795,6.3,0
33.0932,12.9,1
33.1096,15.7,57
33.1233,15.4,37
33.137,17,11
33.1507,17.6,31
33.1644,18.6,38
33.1781,19.7,49
33.1918,17.3,41
33.2055,19,2
33.2192,19.7,4
33.2329,19.2,0
33.2466,22.1,1
33.2603,19,36
33.2767,22.6,72
33.2904,19.3,717
33.3041,23.4,747
33.3178,18.7,207
33.3315,27.2,91
33.3452,27.2,78
33.3589,27.5,9
33.3726,27.2,6
33.3863,27.8,59
33.4,28.6,412
33.4137,26.5,589
33.4274,27.8,356
33.4438,27.4,68
33.4575,27.4,16
33.4712,26.5,0
33.4849,26.8,7
33.4986,26.1,218
33.5123,27.1,969
33.5288,25.2,850
33.5425,24.1,213
33.5562,21.6,28
33.5699,22.3,11
33.5836,21.4,2
33.5973,19.8,4
33.611,17.4,6
33.6247,24.5,14
33.6384,22.7,220
33.6521,16.8,414
33.6658,18.9,138
33.6795,14.4,166
33.6959,18,28
33.7096,17.8,10
33.7233,17.3,12
33.737,12.2,5
33.7507,13.2,0
33.7644,15.6,3
34.0247,7.8,NA
34.0384,10.6,1
34.0521,14.1,0
34.0658,11.5,0
34.0795,9.7,6
34.0932,13.7,5
34.1096,14.4,1
34.1233,12.1,14
34.137,17.1,21
34.1507,15.9,83
34.1644,13.1,155
34.1781,20.6,160
34.1918,14,69
34.2055,16.6,16
34.2192,17,8
34.2329,19.8,6
34.2466,21.1,0
34.2603,20.5,1
34.2767,20.4,8
34.2904,22.4,48
34.3041,20.9,250
34.3178,19.7,868
34.3315,21.8,444
34.3452,22.7,268
34.3589,25.2,21
34.3726,26.7,5
34.3863,26.4,0
34.4,27.5,11
34.4137,26,160
34.4274,26.4,764
34.4438,27,833
34.4575,24.2,254
34.4712,26.8,72
34.4849,27,8
34.4986,27.1,6
34.5123,27.6,30
34.5288,24,116
34.5425,24.6,884
34.5562,25.5,1365
34.5699,21.9,156
34.5836,21.7,129
34.5973,24,42
34.611,15.8,12
34.6247,21.3,6
34.6384,20.1,13
34.6521,19.5,19
34.6658,15.2,11
34.6795,16.2,35
34.6959,16.8,6
34.7096,12.5,3
34.7233,13.9,3
34.737,10.6,6
34.7507,11.8,2
34.7644,10.7,1
35.0274,7.4,NA
35.0411,7.8,0
35.0548,11.5,0
35.0685,14.9,0
35.0822,10.2,0
35.0959,12.2,2
35.1123,12.1,0
35.126,9.8,6
35.1397,11.7,11
35.1534,9.8,14
35.1671,15.8,5
35.1808,17.8,92
35.1945,17.4,39
35.2082,17.3,87
35.2219,19.1,41
35.2356,19.7,16
35.2493,20.8,5
35.263,20.7,4
35.2795,21.4,3
35.2932,24.4,10
35.3068,21.4,222
35.3205,23.4,165
35.3342,24.9,342
35.3479,23.1,172
35.3616,23.4,42
35.3753,24.5,17
35.389,27.3,11
35.4027,27.1,66
35.4164,27.1,270
35.4301,27,223
35.4466,27.9,857
35.4603,26,315
35.474,25.1,83
35.4877,25.8,33
35.5014,25.6,22
35.5151,25.1,115
35.5315,24.9,273
35.5452,24.6,752
35.5589,24.6,1138
35.5726,25.5,719
35.5863,21.3,824
35.6,22.8,54
35.6137,21.1,72
35.6274,20.6,40
35.6411,16.2,44
35.6548,17.8,36
35.6685,17.1,488
35.6822,21.7,560
35.6986,19.7,93
35.7123,19.8,9
35.726,10.9,7
35.7397,14.7,1
35.7534,16.5,1
35.7671,5.2,2
36.0274,13.1,NA
36.0411,15.9,1
36.0548,13,21
36.0685,12.4,6
36.0822,12,0
36.0959,9.8,9
36.1123,14.9,103
36.126,13.9,5
36.1397,12.6,11
36.1534,18.2,55
36.1671,15.1,37
36.1808,18.1,58
36.1945,23.5,31
36.2082,19,1
36.2219,21.5,1
36.2356,16.1,0
36.2493,18.3,0
36.263,20.4,17
36.2795,22.7,103
36.2932,20.3,199
36.3068,19.8,91
36.3205,21.7,77
36.3342,26.2,59
36.3479,24.2,50
36.3616,26.1,14
36.3753,25.8,2
36.389,26.8,12
36.4027,26.1,19
36.4164,25.5,99
36.4301,26.2,148
36.4466,26.5,10
36.4603,25.5,9
36.474,25.6,17
36.4877,26.5,6
36.5014,25.6,126
36.5151,27,267
36.5315,24.3,178
36.5452,24,60
36.5589,23.8,2
36.5726,20.6,17
36.5863,19.6,20
36.6,21.2,10
36.6137,18,16
36.6274,16.8,31
36.6411,17.3,105
36.6548,17.4,31
36.6685,14.9,62
36.6822,9.5,0
36.6986,13.2,9
36.7123,17.9,2
36.726,17.1,15
36.7397,17.1,2
36.7534,19.3,0
36.7671,13.1,1
37.0274,10,NA
37.0411,15.3,0
37.0548,8.8,2
37.0685,7.2,0
37.0822,12.3,0
37.0959,16.3,60
37.1123,19.1,6
37.126,20.2,51
37.1397,16.9,65
37.1534,20.1,80
37.1671,18.3,62
37.1808,22.8,17
37.1945,23,2
37.2082,22.6,4
37.2219,21.8,1
37.2356,22.6,29
37.2493,20.3,151
37.263,20.7,212
37.2795,20.3,302
37.2932,22.4,128
37.3068,22.6,43
37.3205,22.5,12
37.3342,27.3,4
37.3479,27.4,10
37.3616,27.3,45
37.3753,27.1,139
37.389,26.3,178
37.4027,26.6,57
37.4164,25.6,39
37.4301,26.9,54
37.4466,28,27
37.4603,27.9,16
37.474,27.8,45
37.4877,26.5,91
37.5014,25.3,102
37.5151,25.3,119
37.5315,20.7,42
37.5452,26.6,17
37.5589,24.8,17
37.5726,26.6,5
37.5863,25,41
37.6,23.2,13
37.6137,23.1,35
37.6274,23.4,19
37.6411,21.8,61
37.6548,20.4,19
37.6685,18.6,11
37.6822,17.9,11
37.6986,18,11
37.7123,11.6,1
37.726,21.2,12
37.7397,9.7,6
37.7534,15.7,0
37.7671,14.8,8
38.0274,16,NA
38.0411,8.3,0
38.0548,12.8,1
38.0685,10.7,7
38.0822,18.9,34
38.0959,14.5,14
38.1123,12.9,9
38.126,16.4,5
38.1397,15,25
38.1534,19.5,34
38.1671,17.4,37
38.1808,16.3,10
38.1945,16.9,9
38.2082,18,6
38.2219,18.6,0
38.2356,17.8,0
38.2493,18.5,1
38.263,20.4,10
38.2795,22.6,26
38.2932,23.4,108
38.3068,23.2,135
38.3205,19.1,80
38.3342,22.8,36
38.3479,20.9,14
38.3616,22.5,4
38.3753,22.9,7
38.389,22.3,75
38.4027,24.3,119
38.4164,22.4,75
38.4301,24.7,34
38.4466,24.1,13
38.4603,24.8,16
38.474,22.8,9
38.4877,24,31
38.5014,24.3,66
38.5151,23.1,68
38.5315,23.9,45
38.5452,24.7,27
38.5589,22.9,30
38.5726,24,21
38.5863,20.9,20
38.6,23.5,18
38.6137,21.2,6
38.6274,23.3,8
38.6411,19,15
38.6548,14.4,0
38.6685,17.9,4
38.6822,16.9,13
38.6986,15.4,3
38.7123,16.6,4
38.726,12.1,2
38.7397,11,2
38.7534,9.5,2
38.7671,9.2,0
39.0301,9.2,NA
39.0438,7.9,0
39.0575,10.7,0
39.0712,11,0
39.0849,9,0
39.0986,11.7,4
39.1151,10.6,0
39.1288,8.3,3
39.1425,11,3
39.1562,13,14
39.1699,15.2,7
39.1836,15.6,8
39.1973,15.8,9
39.211,16,17
39.2247,16.8,2
39.2384,16.7,0
39.2521,19.8,5
39.2658,21.1,0
39.2822,19.7,0
39.2959,16.1,21
39.3096,22.4,42
39.3233,24.8,115
39.337,25.5,126
39.3507,26.9,45
39.3644,26,11
39.3781,26.3,2
39.3918,26.3,5
39.4055,28,6
39.4192,25.6,8
39.4329,24.9,13
39.4493,27,21
39.463,27.3,6
39.4767,25.9,5
39.4904,26.7,3
39.5041,27,2
39.5178,27.6,1
39.5342,24.6,8
39.5479,26.5,5
39.5616,23.3,5
39.5753,25.2,12
39.589,21.5,10
39.6027,23.6,8
39.6164,20.9,4
39.6301,20.5,0
39.6438,21.1,0
39.6575,19.2,3
39.6712,21,8
39.6849,18.7,4
39.7014,19.6,14
39.7151,14.4,7
39.7288,19.9,0
39.7425,10.8,0
39.7562,16.2,0
39.7699,12.7,0
40.0301,10.6,NA
40.0438,9.3,0
40.0575,10.9,1
40.0712,14.3,2
40.0849,14.2,0
40.0986,9.9,0
40.1151,17.4,1
40.1288,16.7,9
40.1425,13.8,0
40.1562,13.9,19
40.1699,14.3,16
40.1836,18.6,40
40.1973,17.6,18
40.211,17.5,9
40.2247,19.5,0
40.2384,20.5,0
40.2521,21.2,4
40.2658,20,1
40.2822,22.2,5
40.2959,22.2,36
40.3096,21.1,49
40.3233,23.9,44
40.337,26,41
40.3507,27.8,9
40.3644,26.8,4
40.3781,27.6,0
40.3918,27.1,13
40.4055,26.7,66
40.4192,28,118
40.4329,28.6,85
40.4493,27.8,20
40.463,27.5,13
40.4767,27.7,2
40.4904,25.4,6
40.5041,25,28
40.5178,23.5,78
40.5342,23.5,85
40.5479,26,165
40.5616,25,23
40.5753,23.7,26
40.589,22.2,0
40.6027,22.3,3
40.6164,19.4,8
40.6301,19,13
40.6438,24.2,14
40.6575,21.3,12
40.6712,19.4,28
40.6849,16,23
40.7014,13.2,10
40.7151,13.6,2
40.7288,10.7,1
40.7425,12.4,0
40.7562,10.9,0
40.7699,11.3,5
41.0301,10.5,NA
41.0438,13.8,0
41.0575,13.1,0
41.0712,14.3,4
41.0849,16.4,0
41.0986,14,7
41.1151,18.2,10
41.1288,9.9,16
41.1425,20.2,23
41.1562,18.9,10
41.1699,17.2,25
41.1836,21.1,17
41.1973,20.8,14
41.211,19,0
41.2247,20.8,1
41.2384,18.5,1
41.2521,21,4
41.2658,20.5,80
41.2822,23.3,100
41.2959,23.6,116
41.3096,23.1,160
41.3233,22.7,21
41.337,21.6,55
41.3507,26.3,13
41.3644,24.7,4
41.3781,25.6,13
41.3918,25.6,16
41.4055,26.7,112
41.4192,26.3,191
41.4329,27.2,135
41.4493,26.9,47
41.463,26.5,5
41.4767,26,8
41.4904,22.2,17
41.5041,26.5,74
41.5178,25.7,139
41.5342,26.5,141
41.5479,24.6,101
41.5616,25.3,59
41.5753,24.5,20
41.589,21,18
41.6027,20.3,18
41.6164,20.6,17
41.6301,21.3,11
41.6438,17.2,17
41.6575,20.4,30
41.6712,17.4,17
41.6849,16.8,12
41.7014,12.1,0
41.7151,14.9,1
41.7288,9.7,7
41.7425,12.6,3
41.7562,10.2,3
41.7699,13.5,2
42.0301,11.7,NA
42.0438,5,1
42.0575,15.1,0
42.0712,11.9,1
42.0849,12,0
42.0986,15.2,5
42.1151,11.2,6
42.1288,15.7,4
42.1425,16.4,18
42.1562,16.9,34
42.1699,16,29
42.1836,16.8,16
42.1973,21.1,48
42.211,18.2,12
42.2247,20.2,2
42.2384,19.7,0
42.2521,20.4,1
42.2658,19.7,5
42.2822,19.9,39
42.2959,23.9,115
42.3096,21.8,224
42.3233,21.7,168
42.337,22.4,62
42.3507,24.6,26
42.3644,26.7,8
42.3781,27.5,5
42.3918,22.4,25
42.4055,26.9,29
42.4192,26.7,124
42.4329,26.2,54
42.4493,27.9,21
42.463,26.5,17
42.4767,26.3,5
42.4904,26.2,16
42.5041,25.9,31
42.5178,26.6,90
42.5342,27.1,62
42.5479,26.6,42
42.5616,23,41
42.5753,23.1,29
42.589,23.7,18
42.6027,20.6,12
42.6164,20.1,15
42.6301,22.4,17
42.6438,15.6,22
42.6575,16.7,3
42.6712,15.1,7
42.6849,18.9,6
42.7014,23,14
42.7151,16.6,19
42.7288,17.2,1
42.7425,16.7,8
42.7562,14.4,2
42.7699,11.4,4
43.0329,5.9,NA
43.0466,16.2,2
43.0603,14.7,4
43.074,11.9,4
43.0877,12.8,2
43.1014,13.6,0
43.1178,13,0
43.1315,15.7,10
43.1452,17.4,21
43.1589,18.3,16
43.1726,17.1,41
43.1863,19.1,18
43.2,15.9,8
43.2137,18.9,11
43.2274,24,4
43.2411,19.6,1
43.2548,21.7,2
43.2685,22.8,17
43.2849,24.2,39
43.2986,21.2,132
43.3123,22.8,144
43.326,23.6,35
43.3397,26,87
43.3534,26.1,15
43.3671,24.8,2
43.3808,25,4
43.3945,26.6,14
43.4082,27.8,70
43.4219,25.6,236
43.4356,27.8,179
43.4521,28.3,54
43.4658,27.8,20
43.4795,27.5,6
43.4932,26.5,21
43.5068,27.5,23
43.5205,25.7,35
43.537,26.4,29
43.5507,25.4,0
43.5644,25.9,12
43.5781,24.2,8
43.5918,25.6,12
43.6055,21.5,5
43.6192,19.2,5
43.6329,18.8,7
43.6466,16.9,3
43.6603,18.2,3
43.674,16.5,14
43.6877,18.4,31
43.7041,15.2,6
43.7178,21.7,11
43.7315,12.5,4
43.7452,11.8,4
43.7589,16.3,5
43.7726,11.3,0
44.0329,2.6,NA
44.0466,13.6,0
44.0603,14.7,1
44.074,11.3,0
44.0877,9.7,0
44.1014,12.2,0
44.1178,14.7,0
44.1315,14.9,25
44.1452,13.8,7
44.1589,15.1,16
44.1726,17,9
44.1863,21,119
44.2,21,76
44.2137,17.8,38
44.2274,18.9,24
44.2411,18.4,0
44.2548,18.2,5
44.2685,19,1
44.2849,22.3,3
44.2986,22.9,36
44.3123,22.9,241
44.326,22.6,577
44.3397,25.5,685
44.3534,26.8,279
44.3671,23.7,87
44.3808,26.9,26
44.3945,27.2,10
44.4082,26.4,83
44.4219,26.8,507
44.4356,23.8,1674
44.4521,26.8,605
44.4658,27.3,76
44.4795,27.6,29
44.4932,25.3,9
44.5068,25.7,7
44.5205,27.4,22
44.537,24.6,34
44.5507,26.6,134
44.5644,25.1,121
44.5781,25.2,144
44.5918,23,67
44.6055,25.9,29
44.6192,23.4,28
44.6329,23.4,12
44.6466,18.8,23
44.6603,18.7,16
44.674,15.7,25
44.6877,13.9,38
44.7041,21.7,25
44.7178,19.2,20
44.7315,11.9,13
44.7452,10.1,4
44.7589,12.4,1
44.7726,12.6,24
45.0329,13.4,NA
45.0466,11.8,0
45.0603,12.1,2
45.074,12.7,0
45.0877,11.1,1
45.1014,10.3,1
45.1178,13.3,0
45.1315,17.8,9
45.1452,11.9,28
45.1589,12.4,15
45.1726,13.5,54
45.1863,21,70
45.2,20.4,41
45.2137,20.8,28
45.2274,16.2,6
45.2411,19.7,2
45.2548,19.1,0
45.2685,19.2,1
45.2849,21.6,25
45.2986,20.9,75
45.3123,19.9,389
45.326,24.8,804
45.3397,25.9,491
45.3534,26.6,234
45.3671,23.8,27
45.3808,28.2,0
45.3945,27.4,18
45.4082,25.9,46
45.4219,27.7,426
45.4356,27.2,232
45.4521,28.1,55
45.4658,27,20
45.4795,27.9,3
45.4932,27.9,3
45.5068,26.5,37
45.5205,25.2,132
45.537,26.6,143
45.5507,25.1,71
45.5644,26.4,75
45.5781,22.2,49
45.5918,21.3,15
45.6055,24.2,5
45.6192,21.7,25
45.6329,20.4,5
45.6466,19.5,23
45.6603,22.2,43
45.674,18.4,24
45.6877,20.5,26
45.7041,17,9
45.7178,15.8,16
45.7315,12.8,18
45.7452,13.5,4
45.7589,18.8,6
45.7726,9.8,1
46.0329,6.4,NA
46.0466,7.9,0
46.0603,10.1,0
46.074,11.6,0
46.0877,14,4
46.1014,18.7,12
46.1178,13.4,2
46.1315,14.9,10
46.1452,14.6,36
46.1589,19.7,55
46.1726,15.6,31
46.1863,19.1,21
46.2,16.9,17
46.2137,15.6,11
46.2274,17.8,1
46.2411,17.7,4
46.2548,20.3,3
46.2685,19.8,4
46.2849,21.4,12
46.2986,20.4,54
46.3123,23.6,123
46.326,24.9,142
46.3397,25.2,50
46.3534,27.1,25
46.3671,26.2,4
46.3808,23.8,0
46.3945,25.6,11
46.4082,27.1,117
46.4219,28.2,127
46.4356,26.5,109
46.4521,27.5,61
46.4658,27.7,7
46.4795,28,3
46.4932,27.2,7
46.5068,27.4,144
46.5205,26.1,700
46.537,25.7,468
46.5507,22.5,327
46.5644,26.1,120
46.5781,27.2,19
46.5918,25.4,24
46.6055,24.2,30
46.6192,24.9,38
46.6329,22.3,275
46.6466,19.2,199
46.6603,13.9,458
46.674,21.6,560
46.6877,18.2,446
46.7041,18.1,113
46.7178,14.4,40
46.7315,14.2,1
46.7452,9.6,1
46.7589,13.1,0
46.7726,10.5,2
47.0356,6.4,NA
47.0493,10.3,0
47.063,13.1,0
47.0767,11.5,0
47.0904,10.7,2
47.1041,11.1,4
47.1205,13.9,6
47.1342,14.7,47
47.1479,16.8,72
47.1616,17.4,57
47.1753,14.5,179
47.189,18.3,196
47.2027,16.5,157
47.2164,17.8,159
47.2301,18.3,25
47.2438,16.9,29
47.2575,21.5,11
47.2712,20.8,6
47.2877,19,24
47.3014,23.3,254
47.3151,20.9,375
47.3288,25.2,1482
47.3425,22.2,2252
47.3562,23,1275
47.3699,27.8,311
47.3836,25.8,80
47.3973,26.1,1
47.411,27.5,28
47.4247,28.1,441
47.4384,28.7,1803
47.4548,27.6,1868
47.4685,27.1,745
47.4822,26.5,41
47.4959,24.9,12
47.5096,24.6,12
47.5233,25.3,14
47.5397,26,118
47.5534,25.1,211
47.5671,24.6,566
47.5808,22.8,80
47.5945,23.8,127
47.6082,23.8,12
47.6219,22.5,22
47.6356,21.9,3
47.6493,19.4,4
47.663,21.4,23
47.6767,16,48
47.6904,14.1,49
47.7068,21.2,54
47.7205,14.8,23
47.7342,16,12
47.7479,9.5,5
47.7616,11.9,1
47.7753,6.8,0
48.0356,12.6,NA
48.0493,10.3,0
48.063,10.9,0
48.0767,16.5,15
48.0904,8.2,0
48.1041,10.5,0
48.1205,12.6,28
48.1342,17.9,42
48.1479,16.7,16
48.1616,16.9,65
48.1753,12.8,17
48.189,16.9,2
48.2027,16.8,63
48.2164,19.2,20
48.2301,21.3,14
48.2438,21.9,3
48.2575,19.3,8
48.2712,19.2,2
48.2877,21.7,29
48.3014,20.4,155
48.3151,22.2,212
48.3288,24.8,345
48.3425,23.7,166
48.3562,24.8,86
48.3699,25.4,16
48.3836,27.2,4
48.3973,26.9,13
48.411,27.3,71
48.4247,24.6,148
48.4384,25.2,524
48.4548,28.2,73
48.4685,28.5,11
48.4822,26.8,2
48.4959,27.4,2
48.5096,25.2,2
48.5233,26.5,57
48.5397,27,79
48.5534,24,260
48.5671,22.1,239
48.5808,23.8,61
48.5945,24.3,61
48.6082,25.4,7
48.6219,22.5,16
48.6356,17.9,6
48.6493,17.6,10
48.663,18,29
48.6767,19.1,5
48.6904,22.6,23
48.7068,17.4125,22
48.7205,18.9708,47
48.7342,10.6917,15
48.7479,9.5458,2
48.7616,13.425,11
48.7753,12.0375,23
49.0356,16.5,NA
49.0493,1.7,4
49.063,9.5,6
49.0767,10.5,2
49.0904,9.7,17
49.1041,16.1,3
49.1205,19,9
49.1342,21.3,52
49.1479,12.5,15
49.1616,20.4,62
49.1753,17.6,21
49.189,15.6,4
49.2027,23,122
49.2164,20.5,71
49.2301,21.4,3
49.2438,21.7,4
49.2575,20.6,7
49.2712,21.7,11
49.2877,22,15
49.3014,23.4,30
49.3151,24.7,263
49.3288,24.4,375
49.3425,26.7,230
49.3562,27.8,111
49.3699,25.6,21
49.3836,27.9,5
49.3973,28.1,11
49.411,29.3,71
49.4247,27.8,457
49.4384,28.9,552
49.4548,29,194
49.4685,28.8,4
49.4822,29.4,21
49.4959,30.2,13
49.5096,28,100
49.5233,29.3,404
49.5397,27.8,911
49.5534,28.7,1001
49.5671,25.7,188
49.5808,28.3,33
49.5945,24.7,16
49.6082,25.2,16
49.6219,20.5,24
49.6356,21.5,57
49.6493,19.1,73
49.663,22,95
49.6767,18.2,197
49.6904,19.4,70
49.7068,18.7,12
49.7205,15.9,12
49.7342,10.6,10
49.7479,17.1,1
49.7616,12,4
49.7753,16.8,1
50.0356,8.45,NA
50.0493,7.1,0
50.063,6.2,0
50.0767,14.9,2
50.0904,7.3,0
50.1041,11.1,0
50.1205,14,1
50.1342,12.7,2
50.1479,18,28
50.1616,13.5,10
50.1753,18.9,21
50.189,18.2,62
50.2027,17.5,51
50.2164,23.3,219
50.2301,15.5,43
50.2438,22.1,16
50.2575,20.3,13
50.2712,19.1,9
50.2877,20.9,0
50.3014,24.1,8
50.3151,22.6,36
50.3288,22.8,121
50.3425,26.3,282
50.3562,24.7,235
50.3699,25.3,45
50.3836,27.1,9
50.3973,27.7,2
50.411,25,1
50.4247,24.1,11
50.4384,27.4,55
50.4548,26.8,82
50.4685,25.9,202
50.4822,27.3,24
50.4959,26.1,8
50.5096,27.2,3
50.5233,26.9,3
50.5397,23,9
50.5534,26.8,9
50.5671,25.7,22
50.5808,20.7,45
50.5945,19.5,42
50.6082,20.8,35
50.6219,20.6,12
50.6356,20.9,20
50.6493,18,25
50.663,23.15,5
50.6767,13.2,12
50.6904,20.5,13
50.7068,21.7,7
50.7205,18.3,5
50.7342,15,9
50.7479,9.6,5
50.7616,11.3,0
50.7753,16.8,10
