"Time","Temperature","Abundance"
0.0027,10.67,3085.9999
0.0219,11.2623,2952.8583
0.0411,12.3067,2259.6279
0.0603,14.13,2743.0018
0.0795,15.06,2800.0017
0.0986,12.68,2743.0009
0.1178,17.82,10056.9899
0.137,14.42,8229.0049
0.1562,16.52,2286.0096
0.1753,17.97,18970.9509
0.1945,19.19,4343.0077
0.2137,18.93,1829.009
0.2329,18.8,15542.9774
0.2521,20.37,5371.006
0.2712,18.82,4114.0044
0.2904,17.99,1257.0083
0.3096,16.84,8456.986
0.3288,17.51,2286.0003
0.3479,19.44,2170.998
0.3671,18.13,1257.0037
0.3863,17.94,7542.9904
0.4055,16.53,457.0017
0.4247,12.79,1370.9986
0.4438,12.109,690.2736
0.463,11.449,252.5002
0.4822,10.7879,32.9425
0.5014,10.3,456.9984
0.5205,8.6,114.0004
0.5397,7.03,229.0005
0.5589,5.05,0
0.5781,6.13,114
0.5973,5.8141,92.2117
0.6164,3.37,142.9998
0.6356,1.98,114.0001
0.6548,2.8021,164.5168
0.674,3.47,685.9987
0.6932,3.75,200.0005
0.7123,3.74,600
0.7315,3.43,457.0005
0.7507,4.3763,325.2016
0.7699,4.7135,201.0498
0.789,4.2041,95.7246
0.8082,3.72,29.0001
0.8274,4.359,228.5695
0.8466,4.93,200.0003
0.8658,4.75,600.0002
0.8849,5.54,1486.0006
0.9041,4.84,2857.0005
0.9233,6.1823,3123.2146
0.9425,7.661,3441.5859
0.9616,9.2406,3796.7524
0.9808,10.8725,4170.9783
1,12.5045,4547.539
1.0192,14.09,4914.0058
1.0384,15.63,914.0082
1.0575,14.86,229.0023
1.0767,15.4928,872.0759
1.0959,16.0394,1899.364
1.1151,15.65,4342.9972
1.1342,17.36,1600.0078
1.1534,12.75,3429.0015
1.1726,15.55,1371.0034
1.1918,15.07,5256.9939
1.211,15.67,1371.0024
1.2301,17.32,1657.0005
1.2493,17.71,1600.0004
1.2685,17.8134,1818.9028
1.2877,17.6906,2008.2424
1.3068,17.3466,2183.6204
1.326,17.33,3199.9969
1.3452,17.0419,1450.0481
1.3644,16.66,400.0009
1.3836,14.03,229.002
1.4027,13.59,1314.0017
1.4219,12.8436,1102.6368
1.4411,12.1305,940.5839
1.4603,11.4419,814.0903
1.4795,10.7567,712.5599
1.4986,10.05,629.0007
1.5178,9,1856.9979
1.537,8.12,999.9991
1.5562,6.83,685.9992
1.5753,6.9,1028.9981
1.5945,7.28,456.9996
1.6137,7.0469,709.1012
1.6329,5.21,2199.9974
1.6521,3.934,1243.5682
1.6712,2.84,571.0005
1.6904,2.299,734.1387
1.7096,1.91,913.9999
1.7288,1.43,942.9996
1.7479,1.8215,466.5374
1.7671,1.43,29.0002
1.7863,1.79,171
1.8055,3.22,343
1.8247,1.41,685.9992
1.8438,0.82,229.0007
1.863,3.51,114.0007
1.8822,1.83,342.999
1.9014,2.07,228.9993
1.9205,4.43,114.0004
1.9397,6.4529,709.4246
1.9589,7.625,1510.3592
1.9781,8.8522,2595.3298
1.9973,10.08,3942.9987
2.0164,11.12,3542.9993
2.0356,13.09,2743.0007
2.0548,13.2746,3823.7677
2.074,13.351,5043.6138
2.0932,13.33,6399.9984
2.1123,13.77,5714.0022
2.1315,14.6,3657.0041
2.1507,16.2,2057.0028
2.1699,18.93,3657.0063
2.189,18.31,1143.0141
2.2082,18.4651,17852.5609
2.2274,19.58,113.0029
2.2466,19.42,2742.9962
2.2658,18.54,1829
2.2849,19.46,1828.9995
2.3041,19.6,1600.0001
2.3233,17.72,3656.9922
2.3425,17.28,914.0009
2.3616,14.88,457.0007
2.3808,14.35,913.9999
2.4,13.8541,761.3066
2.4192,13.3811,648.4682
2.4384,12.9435,565.7256
2.4575,12.5359,504.2246
2.4767,12.14,456.9989
2.4959,10.8018,1e-04
2.5151,8.77,0
2.5342,5.64,0
2.5534,7.24,0
2.5726,5.31,229.0007
2.5918,5.48,113.9998
2.611,3.71,1028.995
2.6301,3.02,285.9996
2.6493,1.6569,253.6975
2.6685,0.46,229.0015
2.6877,0.62,1371.0007
2.7068,1.89,685.9989
2.726,3.68,342.9996
2.7452,4.76,114.0003
2.7644,5.37,342.9996
2.7836,5.8368,282.9796
2.8027,4.9822,1274.0485
2.8219,4.2459,507.6885
2.8411,4.571,74.0852
2.8603,5.89,228.9991
2.8795,5.49,114.0006
2.8986,5.6,571.0002
2.9178,7.19,570.999
2.937,7.205,1713.9986
2.9562,7.9999,1138.9534
2.9753,8.8555,674.0648
2.9945,9.56,914.0006
3.0137,11.9876,3645.7785
3.0329,12.98,9599.9877
3.0521,15.94,6171.0091
3.0712,15.8783,6718.0965
3.0904,16.7972,5773.8444
3.1096,17.08,3428.9991
3.1288,18.75,4799.9943
3.1479,17.46,3429.0043
3.1671,15.81,2513.9981
3.1863,18.06,457.0022
3.2055,18.94,2286.0005
3.2247,17.14,1143.0055
3.2438,20.0034,7244.0111
3.263,19.7,6056.9904
3.2822,20.28,1371.0026
3.3014,22.27,6628.9871
3.3205,21.37,2286.003
3.3397,20.1465,3506.2718
3.3589,19.43,457.0043
3.3781,16.99,1186.0008
3.3973,14.76,686.0013
3.4164,13.8066,643.5216
3.4356,10.91,913.9965
3.4548,8.13,913.9976
3.474,8.68,229.0014
3.4932,8.44,343.0008
3.5123,6,570.9997
3.5315,6.03,171.0003
3.5507,5.42,261.1907
3.5699,5.21,0
3.589,4.96,399.9987
3.6082,1.9437,626.1954
3.6274,-0.82,171.0008
3.6466,-0.5139,104.1585
3.6658,-0.0558,55.8798
3.6849,0.5618,22.3601
3.7041,1.3268,3.2573
3.7233,2.26,0
3.7425,3.05,399.9998
3.7616,0.48,343.0008
3.7808,0.32,856.9998
3.8,-0.38,1485.9985
3.8192,0.05,1713.9975
3.8384,0.85,571.0003
3.8575,3.1415,470.5845
3.8767,4.1741,704.4469
3.8959,5.1328,900.3284
3.9151,6.25,1143.0005
3.9342,5.31,2286.0004
3.9534,8.53,4570.9974
3.9726,9.28,1829.0078
3.9918,11.0049,5272.1766
4.011,11.64,3428.9996
4.0301,10.1,4113.9933
4.0493,12.98,3200.0007
4.0685,15.4476,3839.6445
4.0877,18.24,9142.9916
4.1068,17.24,2286.0003
4.126,17.96,4113.9993
4.1452,15.6,39999.8913
4.1644,16.2771,15947.5981
4.1836,16.91,2743.0071
4.2027,19.8,5713.9925
4.2219,19.71,7542.9966
4.2411,21.34,5486.0038
4.2603,19.84,4113.9969
4.2795,20.37,1371.0087
4.2986,19.24,1829.0017
4.3178,17.08,1370.9982
4.337,16.6458,948.8321
4.3562,16.8,914.0004
4.3753,16.394,753.2139
4.3945,15.23,1828.993
4.4137,14.18,0
4.4329,10.79,0
4.4521,10.52,0
4.4712,6.16,342.9998
4.4904,7.27,228.9994
4.5096,7.3,0
4.5288,6.3327,74.4529
4.5479,7.12,228.9987
4.5671,6.97,228.9991
4.5863,6.1808,298.4844
4.6055,4.77,229.0005
4.6247,4.0583,191.0852
4.6438,3.4945,164.9872
4.663,3.1045,146.157
4.6822,2.8942,130.3431
4.7014,2.85,114.0002
4.7205,0.96,456.9999
4.7397,1.16,286.0007
4.7589,3.82,513.9995
4.7781,3.1392,843.1545
4.7973,3.47,229.0031
4.8164,2.35,114.0018
4.8356,2.46,114.0042
4.8548,1.88,743.0006
4.874,5.34,1028.9978
4.8932,5.3,457.0015
4.9123,6.09,1714.001
4.9315,6.8506,2225.5901
4.9507,7.87,4913.9988
4.9699,9.6474,3623.1669
4.989,10.63,1143.004
5.0082,11.56,1371.0021
5.0274,12.16,686.002
5.0466,12.6267,457.797
5.0658,13.1133,867.6017
5.0849,15.56,2056.9978
5.1041,15.8734,1580.7877
5.1233,15.04,1829.0043
5.1425,15.4,2285.998
5.1616,15.4968,591.5632
5.1808,16.31,2742.9979
5.2,15.5148,2918.3623
5.2192,16.9,3656.9996
5.2384,18.7268,2990.5191
5.2575,20.05,3199.9956
5.2767,21.3145,2420.33
5.2959,18.87,1600.0012
5.3151,18.0167,2055.758
5.3342,16.86,914.0024
5.3534,17.6,3656.995
5.3726,16.2576,1877.6865
5.3918,14.1153,146.113
5.411,13.11,456.9974
5.4301,12.87,228.9988
5.4493,9.04,228.9983
5.4685,9.67,0
5.4877,10.51,0
5.5068,10.22,228.9996
5.526,7.26,570.9976
5.5452,7.4847,46.0167
5.5644,6.4512,519.0221
5.5836,5.69,114.0007
5.6027,5.98,229.0001
5.6219,5.83,57.0004
5.6411,4.9307,77.3318
5.6603,4.2105,104.9523
5.6795,3.6769,138.619
5.6986,3.3173,175.2982
5.7178,3.1025,210.8099
5.737,1.48,114.0001
5.7562,2.73,1199.9988
5.7753,1.84,2228.9982
5.7945,0.83,3028.991
5.8137,0.79,229.002
5.8329,-0.11,1086.0002
5.8521,0.58,229.0009
5.8712,2.5,0
5.8904,5.21,571.0004
5.9096,4.82,742.9998
5.9288,7.23,1256.9997
5.9479,7.6419,3006.5593
5.9671,9.5,11656.9805
5.9863,8.73,2743.0001
6.0055,10.1633,2590.1504
6.0247,10.8156,6891.865
6.0438,11.8027,9266.12
6.063,13.89,3657.0021
6.0822,13.43,1371.0004
6.1014,13.24,3199.9941
6.1205,14.3556,256.5718
6.1397,18.11,5028.9996
