"Time","Temperature","Abundance"
0.0027,10.67,1600.0026
0.0219,11.2623,6495.0372
0.0411,12.3067,4521.0377
0.0603,14.13,3200.0017
0.0795,15.06,2000.0014
0.0986,12.68,343.0018
0.1178,17.82,2571.0019
0.137,14.42,5029.001
0.1562,16.52,15085.9648
0.1753,17.97,2743.0065
0.1945,19.19,3428.9989
0.2137,18.93,4113.9983
0.2329,18.8,4571.001
0.2521,20.37,1600.0073
0.2712,18.82,5028.9971
0.2904,17.99,2628.9999
0.3096,16.84,6170.9979
0.3288,17.51,914.0093
0.3479,19.44,2170.9958
0.3671,18.13,229.0021
0.3863,17.94,3428.9995
0.4055,16.53,9456.9737
0.4247,12.79,914.0026
0.4438,12.109,686.8175
0.463,11.449,518.3987
0.4822,10.7879,396.4898
0.5014,10.3,228.9996
0.5205,8.6,0
0.5397,7.03,114
0.5589,5.05,57
0.5781,6.13,29
0.5973,5.8141,56.9366
0.6164,3.37,142.9995
0.6356,1.98,85.9997
0.6548,2.8021,101.6292
0.674,3.47,313.998
0.6932,3.75,0
0.7123,3.74,200
0.7315,3.43,229.0003
0.7507,4.3763,170.6452
0.7699,4.7135,97.1049
0.789,4.2041,24.5809
0.8082,3.72,0
0.8274,4.359,191.6931
0.8466,4.93,86.0003
0.8658,4.75,143
0.8849,5.54,228.9998
0.9041,4.84,856.9988
0.9233,6.1823,1045.5597
0.9425,7.661,1279.8863
0.9616,9.2406,1567.3508
0.9808,10.8725,1910.7753
1,12.5045,2306.4024
1.0192,14.09,2743.0065
1.0384,15.63,3657.0058
1.0575,14.86,686.0009
1.0767,15.4928,573.2296
1.0959,16.0394,442.259
1.1151,15.65,1370.9997
1.1342,17.36,6513.9919
1.1534,12.75,2970.9979
1.1726,15.55,2056.9998
1.1918,15.07,2628.9984
1.211,15.67,457.0013
1.2301,17.32,400.0014
1.2493,17.71,2286.0009
1.2685,17.8134,4189.1803
1.2877,17.6906,6610.2174
1.3068,17.3466,9532.7937
1.326,17.33,1371.0078
1.3452,17.0419,686.3353
1.3644,16.66,229.0006
1.3836,14.03,1028.9985
1.4027,13.59,514
1.4219,12.8436,382.6643
1.4411,12.1305,285.3978
1.4603,11.4419,217.2678
1.4795,10.7567,171.8917
1.4986,10.05,143
1.5178,9,113.9999
1.537,8.12,56.9999
1.5562,6.83,0
1.5753,6.9,228.9994
1.5945,7.28,142.9998
1.6137,7.0469,127.7002
1.6329,5.21,513.9987
1.6521,3.934,333.14
1.6712,2.84,200
1.6904,2.299,149.8646
1.7096,1.91,114.0001
1.7288,1.43,199.9997
1.7479,1.8215,28.9485
1.7671,1.43,29
1.7863,1.79,114
1.8055,3.22,171.0001
1.8247,1.41,570.9988
1.8438,0.82,0
1.863,3.51,0
1.8822,1.83,685.9995
1.9014,2.07,571.0009
1.9205,4.43,913.9987
1.9397,6.4529,379.6038
1.9589,7.625,480.2648
1.9781,8.8522,602.5047
1.9973,10.08,743.0012
2.0164,11.12,3656.9928
2.0356,13.09,457.0011
2.0548,13.2746,1475.3981
2.074,13.351,3016.6774
2.0932,13.33,5029.0057
2.1123,13.77,4114.0069
2.1315,14.6,4342.9899
2.1507,16.2,2056.9957
2.1699,18.93,1142.9989
2.189,18.31,2513.9997
2.2082,18.4651,5348.1247
2.2274,19.58,3885.9978
2.2466,19.42,2285.9959
2.2658,18.54,686.0008
2.2849,19.46,229.0014
2.3041,19.6,1370.9967
2.3233,17.72,3656.9876
2.3425,17.28,2971.0003
2.3616,14.88,2742.9973
2.3808,14.35,457.0006
2.4,13.8541,375.0055
2.4192,13.3811,310.4156
2.4384,12.9435,265.0932
2.4575,12.5359,238.5161
2.4767,12.14,229
2.4959,10.8018,188.0404
2.5151,8.77,114.0003
2.5342,5.64,0
2.5534,7.24,0
2.5726,5.31,0
2.5918,5.48,113.9996
2.611,3.71,570.9978
2.6301,3.02,114.0003
2.6493,1.6569,111.1851
2.6685,0.46,113.9997
2.6877,0.62,0
2.7068,1.89,228.9987
2.726,3.68,0
2.7452,4.76,0
2.7644,5.37,113.9994
2.7836,5.8368,13.7422
2.8027,4.9822,343.7764
2.8219,4.2459,343.9631
2.8411,4.571,112.1707
2.8603,5.89,570.9974
2.8795,5.49,0
2.8986,5.6,0
2.9178,7.19,228.9999
2.937,7.205,1142.9993
2.9562,7.9999,1038.5185
2.9753,8.8555,955.5491
2.9945,9.56,343.0008
3.0137,11.9876,691.5869
3.0329,12.98,7770.9907
3.0521,15.94,2743.0109
3.0712,15.8783,8599.7835
3.0904,16.7972,5232.1887
3.1096,17.08,9599.9777
3.1288,18.75,2513.9991
3.1479,17.46,1143.0062
3.1671,15.81,914.0088
3.1863,18.06,2286.0009
3.2055,18.94,457.0033
3.2247,17.14,3656.9923
3.2438,20.0034,2651.1148
3.263,19.7,7428.985
3.2822,20.28,2513.9951
3.3014,22.27,3656.9865
3.3205,21.37,1371.002
3.3397,20.1465,2704.8646
3.3589,19.43,1371.0031
3.3781,16.99,2285.9973
3.3973,14.76,686.0022
3.4164,13.8066,228.4102
3.4356,10.91,1142.9959
3.4548,8.13,686.0002
3.474,8.68,229.0008
3.4932,8.44,342.9989
3.5123,6,228.9999
3.5315,6.03,0
3.5507,5.42,78.8578
3.5699,5.21,228.9999
3.589,4.96,856.9983
3.6082,1.9437,663.3379
3.6274,-0.82,114.0006
3.6466,-0.5139,104.1183
3.6658,-0.0558,99.1988
3.6849,0.5618,100.0003
3.7041,1.3268,107.0557
3.7233,2.26,114
3.7425,3.05,171.0002
3.7616,0.48,456.9996
3.7808,0.32,285.9998
3.8,-0.38,457
3.8192,0.05,685.9988
3.8384,0.85,114
3.8575,3.1415,497.8374
3.8767,4.1741,516.8174
3.8959,5.1328,354.6228
3.9151,6.25,229.0005
3.9342,5.31,1142.9985
3.9534,8.53,457.0009
3.9726,9.28,1599.9993
3.9918,11.0049,2056.4517
4.011,11.64,2057.0023
4.0301,10.1,2743.0095
4.0493,12.98,1371.008
4.0685,15.4476,3659.4254
4.0877,18.24,6399.9907
4.1068,17.24,3199.9983
4.126,17.96,7313.9848
4.1452,15.6,3199.999
4.1644,16.2771,1902.105
4.1836,16.91,914.0009
4.2027,19.8,1370.9963
4.2219,19.71,3428.9927
4.2411,21.34,5942.9905
4.2603,19.84,7542.9771
4.2795,20.37,4114.0009
4.2986,19.24,1829.0006
4.3178,17.08,1370.9959
4.337,16.6458,84.815
4.3562,16.8,457.0015
4.3753,16.394,2270.1407
4.3945,15.23,457.0053
4.4137,14.18,0
4.4329,10.79,229.0002
4.4521,10.52,457
4.4712,6.16,229.0007
4.4904,7.27,457.0006
4.5096,7.3,114.0005
4.5288,6.3327,232.0428
4.5479,7.12,228.9997
4.5671,6.97,0
4.5863,6.1808,37.1426
4.6055,4.77,228.9992
4.6247,4.0583,171.9233
4.6438,3.4945,127.41
4.663,3.1045,94.5415
4.6822,2.8942,71.7456
4.7014,2.85,57.0001
4.7205,0.96,285.9999
4.7397,1.16,57.0005
4.7589,3.82,171.0006
4.7781,3.1392,552.2065
4.7973,3.47,0
4.8164,2.35,114.0012
4.8356,2.46,0
4.8548,1.88,1542.998
4.874,5.34,1485.9957
4.8932,5.3,685.9993
4.9123,6.09,913.9997
4.9315,6.8506,261.1267
4.9507,7.87,1028.9978
4.9699,9.6474,451.4563
4.989,10.63,2742.9931
5.0082,11.56,457.0029
5.0274,12.16,686.0025
