"Time","Temperature","Abundance"
1976.3077,11,52031
1976.3269,10,98201
1976.3462,11.2691,0
1976.3654,13,17918
1976.3846,14.2,7834
1976.4038,14.5,12897
1976.4231,15.5,28932
1976.4423,16.5,19375.2546
1976.4615,18.1025,13145
1976.4808,19.8682,8676.4117
1976.5,21.5,5636
1976.5192,23,1819
1976.5385,23,5370
1976.5577,23,572
1976.5769,21.5,0
1976.5962,20,0
1976.6154,21,0
1976.6346,21.5,0
1976.6538,23.3,0
1976.6731,19.5,0
1976.6923,19,0
1976.7115,19.6,0
1976.7308,19.7,0
1976.75,18.4,0
1976.7692,17.1354,27
1976.7885,15.4939,39.3457
1976.8077,13.4416,36.1607
1976.8269,11.2,56
1976.8462,10,319
1976.8654,8.8,159
1976.8846,8,1161
1976.9038,6,2604.1184
1976.9231,5,5342
1976.9423,5,1849
1976.9615,1,14926
1976.9808,2,9143
1977,0,9856.8812
1977.0192,-0.5,13511
1977.0385,-1.7,5958
1977.0577,-0.9093,6184.1767
1977.0769,-0.5609,6686.0078
1977.0962,-0.403,6436.203
1977.1154,0.0642,5623
1977.1346,0.5,7811
1977.1538,-0.5,7273
1977.1731,1.5,10148
1977.1923,2.6,16818
1977.2115,6,13257
1977.2308,4,13965
1977.25,4,5757
1977.2692,5.5,15002
1977.2885,6.8,12026
1977.3077,9,13566
1977.3269,9,22033
1977.3462,10.5,16218
1977.3654,9.7,32769
1977.3846,13.4,40135
1977.4038,15.2482,37150.4188
1977.4231,17,42581
1977.4423,16,35523
1977.4615,17.8079,21589.1623
1977.4808,19.1669,14438.4273
1977.5,20.2008,9655.8187
1977.5192,21.3222,6580.1767
1977.5385,22.126,4651.2788
1977.5577,22.6986,2841.6329
1977.5769,23.4489,1456.2463
1977.5962,23.9993,516.0482
1977.6154,24.5,0
1977.6346,22.5,0
1977.6538,21,0
1977.6731,21.8,0
1977.6923,22.6,0
1977.7115,20.2,0
1977.7308,19,0
1977.75,17.1,42
1977.7692,17,232
1977.7885,14.8,0
1977.8077,12.5,0
1977.8269,15.7,502
1977.8462,13.6975,1055
1977.8654,12.2813,1090.0822
1977.8846,11,1794
1977.9038,9.8,683
1977.9231,7.7221,3730.0643
1977.9423,5.7236,11601
1977.9615,3.7,8852
1977.9808,4,6258
1978,3.7,12369
1978.0192,2.3005,0
1978.0385,1.5,2924
1978.0577,0.9,6010
1978.0769,0.6,8433
1978.0962,0.3168,6614.8099
1978.1154,0.1406,4761.8472
1978.1346,0.1,1995
1978.1538,0.8,5067
1978.1731,0.8,2272
1978.1923,-0.1,3602
1978.2115,2,2903
1978.2308,2.7,2573
1978.25,5,2301
1978.2692,4.8,2478
1978.2885,6,15842
1978.3077,7.3,25726
1978.3269,8.5,35898
1978.3462,7.7,22739
1978.3654,11.8,13095.5535
1978.3846,12.9178,5539
1978.4038,13.7,4605
1978.4231,14.8097,2913
1978.4423,15.8,15564
1978.4615,17.7,14741
1978.4808,19,22500
1978.5,18.4,30477
1978.5192,17.8,30599
1978.5385,20.2,16527
1978.5577,22,7620
1978.5769,22.5,2060
1978.5962,21.4,0
1978.6154,22,0
1978.6346,23.6,0
1978.6538,22.3,0
1978.6731,21.3,0
1978.6923,21,0
1978.7115,19.8,0
1978.7308,17.7,0
1978.75,16.8,428
1978.7692,16.8,4663
1978.7885,14.7,3468
1978.8077,13.8,2403
1978.8269,12.9,1620
1978.8462,12.7,8153
1978.8654,12.6,6040
1978.8846,10.7,7543
1978.9038,9.7,3635
1978.9231,7,4951
1978.9423,7,20446
1978.9615,5,11779
1978.9808,4,5939
1979,4.2476,3839.6184
1979.0192,5.4,2440
1979.0385,2.5,17417
1979.0577,2.3,18181
1979.0769,2.2,11896
1979.0962,3.3,39494
1979.1154,0.7,10867
1979.1346,-1.5,10204.8208
1979.1538,-1,9426.3115
1979.1731,1,7167.9341
1979.1923,3.4,3895
1979.2115,2,3688
1979.2308,3.2,7756
1979.25,4.6,4400
1979.2692,6.2,5457
1979.2885,5.1,7548
1979.3077,6.7,27162
1979.3269,8.9,15324
1979.3462,11.7,27150
1979.3654,13.5,19781
1979.3846,14.8,17592.3247
1979.4038,14.2,15173.9374
1979.4231,15.4,13155.1933
1979.4423,17.8,11744.4238
1979.4615,17.2,9870.1898
1979.4808,18.8,8220.1796
1979.5,18.4,7039.5768
1979.5192,19.4,5541.0595
1979.5385,18.8,4284.8543
1979.5577,21.7,3438.0635
1979.5769,22.5,2440.1893
1979.5962,25,1677.8929
1979.6154,23.5,1225.6274
1979.6346,20.2,727.3345
1979.6538,19.3,401.8276
1979.6731,20.9,252.9069
1979.6923,22.2,98.9544
1979.7115,20.4,28.6547
1979.7308,20.3,14.0638
1979.75,17.1,0.2577
1979.7692,17.8,1.5431
1979.7885,17.8,0.0075
1979.8077,13.6,0.0342
1979.8269,14.5,1.0449
1979.8462,12.4,27.4138
1979.8654,11.5,59.4204
1979.8846,11.1,130.8211
1979.9038,9,318.4313
1979.9231,10.2,485.5379
1979.9423,8.2,717.7908
1979.9615,7.3,1102.8006
1979.9808,4.7,1287.0765
1980,3.6593,1350.5566
1980.0192,2.9,1266
1980.0385,2.4,4573
1980.0577,3,4892.6131
1980.0769,1.3,5178
1980.0962,-1,6369
1980.1154,0.6,4024
1980.1346,1.5,3473
1980.1538,1.3,5670
1980.1731,-0.1,3991
1980.1923,2.75,5868
1980.2115,4.5,1454
1980.2308,5,5937
1980.25,5.6,29775
1980.2692,7,4735
1980.2885,10.2,19881
1980.3077,9.8,37335
1980.3269,9.5,39078
1980.3462,11.25,6561
1980.3654,11.5,12422
1980.3846,14.7,13459.0269
1980.4038,15.75,13963.7616
1980.4231,16.5,14792.8542
1980.4423,15.6,15336.6069
1980.4615,18.3,17047.5594
1980.4808,19.5802,21665.3397
1980.5,20.6,30615
1980.5192,20,4677
1980.5385,21,9828
1980.5577,24,1365
1980.5769,22.7,607
1980.5962,24.6,0
1980.6154,23.4,0
1980.6346,21,0
1980.6538,21.8,0
1980.6731,22.5,0
1980.6923,21.5,0
1980.7115,19.9,66
1980.7308,21.9,294
1980.75,17.5,217
1980.7692,16.5,48
1980.7885,14,343
1980.8077,9.5,470
1980.8269,12,445
1980.8462,10.25,462
1980.8654,8.5,524
1980.8846,7,1877
1980.9038,6.2,2355
1980.9231,6,3816
1980.9423,4,3966
1980.9615,4.2,9283
1980.9808,2.7751,6519.3943
1981,1.1098,5864.441
1981.0192,-0.9,5710.075
1981.0385,-2,6176.9254
1981.0577,-1,7380
1981.0769,-0.2,18455
1981.0962,0.5,11854
1981.1154,-0.5,12198
1981.1346,2,4780
1981.1538,5.3,14216
1981.1731,3.25,8762
1981.1923,2.8,4011
1981.2115,2.6,4040
1981.2308,2.5,11432
1981.25,4.5,22805
1981.2692,6.5,7718
1981.2885,9.75,21700
1981.3077,8.9,12834
1981.3269,9.6,5184
1981.3462,9.5,12772
1981.3654,10.5,16326
1981.3846,13.7,61167
1981.4038,16,26709
1981.4231,17.2,2755
1981.4423,18,30865
1981.4615,18.5,16666.4181
1981.4808,19.5,7563.4617
1981.5,22,1932
1981.5192,22.5152,8388
1981.5385,23.1,18186
1981.5577,22.5,462
1981.5769,23,0
1981.5962,23,0
1981.6154,23.5,0
1981.6346,20.8,0
1981.6538,20.8042,0
1981.6731,20.5,0
1981.6923,21,0
1981.7115,21.2,0
1981.7308,19,0
1981.75,18,0
1981.7692,14.5,108
1981.7885,13,485
1981.8077,12.5,454
1981.8269,12.5,120
1981.8462,11.8,1552
1981.8654,11,2362
1981.8846,9,2790
1981.9038,7.9,4995
1981.9231,5.5,8069
1981.9423,5,7613
1981.9615,3,2749
1981.9808,2.8605,2655
1982,2.5,6687
1982.0192,3,2007
1982.0385,-2,3330.8049
1982.0577,-1.6523,4180.7436
1982.0769,-1.5,4706
1982.0962,1.5,11982
1982.1154,1.5,2007
1982.1346,1.5,1656
1982.1538,2,8424
1982.1731,1,2933
1982.1923,2,11695
1982.2115,3,5672
1982.2308,4.5,8047
1982.25,3.8,10585
1982.2692,2,5130
1982.2885,4,12667
1982.3077,9,6030
1982.3269,9.5,13470
1982.3462,11,0
1982.3654,11.5,6160
1982.3846,14.2,65450
1982.4038,13,57471
1982.4231,16,25794
1982.4423,15.7641,14483.6413
1982.4615,15,6491
1982.4808,16.5,14030
1982.5,19.2,14741.3841
1982.5192,18.5,17172
1982.5385,22.5,12846
1982.5577,24,7154
1982.5769,23.3962,2498.3488
1982.5962,23.2,246
1982.6154,21.5,0
1982.6346,20.5,0
1982.6538,19.5,0
1982.6731,19,0
1982.6923,18.5,0
1982.7115,20.5,839
1982.7308,19,0
1982.75,18,54
1982.7692,17.5,147
1982.7885,15.6,0
1982.8077,13.4,208
1982.8269,11.5,200
1982.8462,13.5,728
1982.8654,12.5,674
1982.8846,11.5995,0
1982.9038,11,1879
1982.9231,10,1134
1982.9423,13,905
1982.9615,6.5,3974.514
1982.9808,4,9937
1983,6.5,6822
1983.0192,4,9209
1983.0385,4,22150
1983.0577,3,12811
1983.0769,2,13538
1983.0962,2.5,20303
1983.1154,1.5,21949
1983.1346,1.5,15456.0341
1983.1538,3,10382
1983.1731,3.2,10508
1983.1923,4.5,15229
1983.2115,4.5,2782
1983.2308,6.5,17700
1983.25,5.5,20776
1983.2692,6,26228
1983.2885,8,12270
1983.3077,8.8,45124
1983.3269,9,26270
1983.3462,11.2,35066
1983.3654,13,9058
1983.3846,11.5,15757
1983.4038,14.8,2887
1983.4231,14.5,19894
1983.4423,16,11401
1983.4615,19.5,28788
1983.4808,20.5,11066
1983.5,20.6,6690
1983.5192,21,8612
1983.5385,21,13336
1983.5577,20.7589,4767.4828
1983.5769,20.5,646
1983.5962,22.8,0
1983.6154,23,164
1983.6346,21,0
1983.6538,21.7,79
1983.6731,23,0
1983.6923,22.5,0
1983.7115,23,0
1983.7308,20.5,0
1983.75,19.1,0
1983.7692,19,170.126
1983.7885,17.5,660
1983.8077,16.5,0
1983.8269,12,7620
1983.8462,11.6,374
1983.8654,11.7,276
1983.8846,10,164
1983.9038,10,1110
1983.9231,7.1,1916
1983.9423,7,820
1983.9615,6,951
1983.9808,5.5,6206
1984,1,2407
1984.0192,1,680
1984.0385,2.5,1626
1984.0577,1,3248
1984.0769,0,1298
1984.0962,1,1757
1984.1154,3,4359
1984.1346,2,2507
1984.1538,4.1,8332
1984.1731,4,1262
1984.1923,2.8,2296
1984.2115,1,7056
1984.2308,3,12099.4335
1984.25,4,16524.6769
1984.2692,6.5,21666
1984.2885,6.5,10112
1984.3077,7,3897
1984.3269,8,74954
1984.3462,11,6835
1984.3654,11.5,4377
1984.3846,12,7505
1984.4038,13.5,10532
1984.4231,16,17460
1984.4423,15.5,78316
1984.4615,22,9576
1984.4808,18,2726
1984.5,18.5,6179
1984.5192,21.5,1723
1984.5385,21.1,836
1984.5577,22,528
1984.5769,23,122
1984.5962,21,145
1984.6154,23,0
1984.6346,23,0
1984.6538,22,0
1984.6731,22,0
1984.6923,20,0
1984.7115,19.5,0
1984.7308,17.5,0
1984.75,19,0
1984.7692,17,0
1984.7885,15.5,0
1984.8077,15,193
1984.8269,15.5,90.2768
1984.8462,17,32
1984.8654,13.8,154
1984.8846,12,147
1984.9038,8.5,468
1984.9231,7.5,988
1984.9423,7,5324
1984.9615,6,2450
1984.9808,7,26484
1985,7,7890
1985.0192,6.5,4026
1985.0385,3.6873,8193
1985.0577,1,13504
1985.0769,1,2297
1985.0962,0,4586.9508
1985.1154,-1.2,6277
1985.1346,-1,3406
1985.1538,0.5,1672
1985.1731,2.5,2514
1985.1923,2,14058
1985.2115,3,11953
1985.2308,3,21896
1985.25,3.2,2507
1985.2692,5.5,74054
1985.2885,6,15718
1985.3077,9,42128
1985.3269,10,51444
1985.3462,10.5,39452
1985.3654,9.5,15464
1985.3846,14,16048
1985.4038,14,8922
1985.4231,17.5,18184
1985.4423,17,9522
1985.4615,17,5040
1985.4808,17,11946
1985.5,18.25,2559
1985.5192,17.5,9832
1985.5385,21.5,4432
1985.5577,23,4460
1985.5769,22.5,1052
1985.5962,24,90
1985.6154,22.6,0
1985.6346,23.7,0
1985.6538,22.5,0
1985.6731,21.9,0
1985.6923,19.8,0
1985.7115,21.9,0
1985.7308,18.5,0
1985.75,19.4,0
1985.7692,18.8,14
1985.7885,17.1,149
1985.8077,17,3.2
1985.8269,15,55
1985.8462,13.5,24
1985.8654,11.5,292
1985.8846,12,70
1985.9038,10,236
1985.9231,9,298
1985.9423,10,576
1985.9615,7,117
1985.9808,6,864
1986,3.5,2652
1986.0192,4,846
1986.0385,3,426
1986.0577,2.8,2682
1986.0769,4,6086
1986.0962,3,3848
1986.1154,2,2302
1986.1346,1.5,1934
1986.1538,3,18828
1986.1731,2.5,14020
1986.1923,1.5,18046
1986.2115,4.5,10306
1986.2308,4,34714
1986.25,7.5,26000
1986.2692,7.5,35295
1986.2885,7.5,23736
1986.3077,9.5,32654
1986.3269,9.5,47124
1986.3462,10,42642
1986.3654,10.5,12816
1986.3846,14,23912
1986.4038,16,82348
1986.4231,18,36208
1986.4423,17.5,18104
1986.4615,19,25072
1986.4808,19.0693,19413.4501
1986.5,19.5,17036
1986.5192,20,604
1986.5385,19,4368
1986.5577,20,6250
1986.5769,22,784
1986.5962,22.75,640
1986.6154,22.5,0
1986.6346,21.1316,13.5048
1986.6538,20,0
1986.6731,19.0854,11.5166
1986.6923,18.5,0
1986.7115,18.2,0
1986.7308,17,0
1986.75,17.5,162
