"Time","Temperature","Abundance"
6.7151,0.8458,4.6551
6.7342,-0.91,0
6.7534,0.26,113.9996
6.7726,1.5,113.9997
6.7918,1.72,0
6.811,2.0219,86.168
6.8301,1.5,57.0002
6.8493,0.67,285.9998
6.8685,0.04,0
6.8877,1.47,0
6.9068,4.09,114.0006
6.926,4.85,229.0012
6.9452,5.98,571.0013
6.9644,7.16,2171.0028
6.9836,9.69,3314.0048
7.0027,10.36,2970.9971
7.0219,14.32,914.0004
7.0411,12.6,1599.9971
7.0603,11.9137,549.9846
7.0795,12.4921,757.6623
7.0986,13.64,914.0004
7.1178,16.03,2513.9963
7.137,16.27,1828.9989
7.1562,16.94,1599.9997
7.1753,20.21,1599.9978
7.1945,19.89,0
7.2137,21.18,0
7.2329,21.4403,141.5587
7.2521,21.5342,556.6132
7.2712,20.02,0
7.2904,19.32,0
7.3096,19.75,0
7.3288,18.22,0
7.3479,17.41,0
7.3671,17.35,0
7.3863,16.99,0
7.4055,17.21,0
7.4247,15.5,0
7.4438,15.04,0
7.463,13.3723,0
7.4822,12.99,0
7.5014,9.47,0
7.5205,9.2,0
7.5397,8.0008,0.0035
7.5589,7.9592,0.0019
7.5781,8.69,0
7.5973,7.847,1e-04
7.6164,7.2561,0.0241
7.6356,6.8262,1.7838
7.6548,6.5717,7.5191
7.674,6.5088,19.4991
7.6932,6.633,40.2779
7.7123,6.1387,56.6292
7.7315,3.61,170.9996
7.7507,4.17,113.9999
7.7699,3.9424,102.8974
7.789,2.7,0
7.8082,3.43,114
7.8274,3.96,399.9992
7.8466,5.11,170.9995
7.8658,6.62,0
7.8849,5.08,113.9997
7.9041,6.9473,3.5041
7.9233,8.14,229.0002
7.9425,9.4,799.9999
7.9616,10.8256,376.1043
7.9808,12.3099,101.2986
8,13.8,0
8.0192,12.91,343.0009
8.0384,12.8846,480.3832
8.0575,14.37,457.0001
8.0767,14.81,0
8.0959,17.6866,351.9569
8.1151,19.23,0
8.1342,18.33,571.0011
8.1534,15.23,229.001
8.1726,16.69,229.0002
8.1918,16.6,228.9997
8.211,18.82,0
8.2301,17.46,0
8.2493,17.6833,7e-04
8.2685,19.15,56.9997
8.2877,19.34,0
8.3068,18.39,0
8.326,16.4,0
8.3452,14.77,0
8.3644,14.53,0
8.3836,13.87,56.9997
8.4027,14.38,0
8.4219,13.26,113.9996
8.4411,12.35,0
8.4603,11.72,113.9996
8.4795,9.4252,19.0205
8.4986,9.95,56.9997
8.5178,8.1613,53.5034
8.537,4.54,57.0003
8.5562,5.62,113.9997
8.5753,6.06,113.9996
8.5945,6.57,113.9997
8.6137,5.1278,0.0117
8.6329,3.8656,0.091
8.6521,2.7628,0.1146
8.6712,1.8341,0.0316
8.6904,3.53,56.9997
8.7096,4.39,0
8.7288,5.0663,0
8.7479,4.87,0
8.7671,4.04,0
8.7863,2.23,456.9983
8.8055,4.16,57
8.8247,4.9174,54.4985
8.8438,4.5215,54.1411
8.863,4.2268,62.5039
8.8822,4.0633,81.6742
8.9014,4.05,113.9997
8.9205,6.44,57
8.9397,7.04,57.0003
8.9589,8.74,229.0002
8.9781,9.19,800
8.9973,11.1221,1536.6768
9.0164,13.5,1142.9999
9.0356,15.41,1485.9982
9.0548,14.1859,554.3509
9.074,15.4622,586.2862
9.0932,16.4,0
9.1123,15.97,456.9997
9.1315,15.65,1142.9976
9.1507,16.17,685.9986
9.1699,18.65,0
9.189,18.21,228.9994
9.2082,16.95,228.9995
9.2274,17.16,228.9998
9.2466,19.0768,0.0027
9.2658,19.25,0
9.2849,18.6384,0
9.3041,18.43,0
9.3233,17.83,0
9.3425,17.175,10.0217
9.3616,16.37,0
9.3808,14.51,0
9.4,14.06,0
9.4192,13.04,0
9.4384,11.8421,0
9.4575,11.6532,0.0012
9.4767,11.19,113.9995
9.4959,8.42,0
9.5151,8.64,0
9.5342,8.24,56.9999
9.5534,7.98,0
9.5726,5.18,0
9.5918,4.79,0
9.611,3.93,113.9996
9.6301,4.19,113.9996
